STRUCT,Info,3,,,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,,,
CPU type:,Intel Coffeelake processor,,,,,,
CPU clock:,2.208323294 GHz,,,,,,
TABLE,Group 1 Raw,UOPS_RETIRE,7,,,,
Event,Counter,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5
INSTR_RETIRED_ANY,FIXC0,272775651,269127338,270410806,266416251,270198219,267209950
CPU_CLK_UNHALTED_CORE,FIXC1,1109365077,1105378776,1107032376,1108554692,1109999237,1111744670
CPU_CLK_UNHALTED_REF,FIXC2,1118085016,1112056440,1113648500,1115179656,1116632428,1118388708
UOPS_RETIRED_USED_CYCLES,PMC0,86616643,85168373,85539319,84710836,85665966,85015805
UOPS_RETIRED_STALL_CYCLES,PMC1,1022748434,1020210403,1021493057,1023843856,1024333271,1026728865
CPU_CLOCK_UNHALTED_TOTAL_CYCLES,PMC2,1109365077,1105378776,1107032376,1108554692,1109999237,1111744670
UOPS_RETIRED_STALL_CYCLES,PMC3,13023818,12734037,12739580,13087327,12847236,12983475
TABLE,Group 1 Raw STAT,UOPS_RETIRE,7,,,,
Event,Counter,Sum,Min,Max,Avg,,
INSTR_RETIRED_ANY STAT,FIXC0,1616138215,266416251,272775651,2.693564e+08,,
CPU_CLK_UNHALTED_CORE STAT,FIXC1,6652074828,1105378776,1111744670,1108679138,,
CPU_CLK_UNHALTED_REF STAT,FIXC2,6693990748,1112056440,1118388708,1.115665e+09,,
UOPS_RETIRED_USED_CYCLES STAT,PMC0,512716942,84710836,86616643,8.545282e+07,,
UOPS_RETIRED_STALL_CYCLES STAT,PMC1,6139357886,1020210403,1026728865,1.023226e+09,,
CPU_CLOCK_UNHALTED_TOTAL_CYCLES STAT,PMC2,6652074828,1105378776,1111744670,1108679138,,
UOPS_RETIRED_STALL_CYCLES STAT,PMC3,77415473,12734037,13087327,1.290258e+07,,
TABLE,Group 1 Metric,UOPS_RETIRE,7,,,,
Metric,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5,
Runtime (RDTSC) [s],0.5999,0.5999,0.5999,0.5999,0.5999,0.5999,
Runtime unhalted [s],0.5024,0.5006,0.5013,0.5020,0.5026,0.5034,
Clock [MHz],2191.1006,2195.0628,2195.2038,2195.2043,2195.2051,2195.2043,
CPI,4.0670,4.1073,4.0939,4.1610,4.1081,4.1606,
Used cycles ratio [%],7.8078,7.7049,7.7269,7.6416,7.7177,7.6471,
Unused cycles ratio [%],92.1922,92.2951,92.2731,92.3584,92.2823,92.3529,
Avg stall duration [cycles],78.5291,80.1168,80.1826,78.2317,79.7318,79.0797,
TABLE,Group 1 Metric STAT,UOPS_RETIRE,7,,,,
Metric,Sum,Min,Max,Avg,,,
Runtime (RDTSC) [s] STAT,3.5994,0.5999,0.5999,0.5999,,,
Runtime unhalted [s] STAT,3.0123,0.5006,0.5034,0.5021,,,
Clock [MHz] STAT,13166.9809,2191.1006,2195.2051,2194.4968,,,
CPI STAT,24.6979,4.0670,4.1610,4.1163,,,
Used cycles ratio [%] STAT,46.2460,7.6416,7.8078,7.7077,,,
Unused cycles ratio [%] STAT,553.7540,92.1922,92.3584,92.2923,,,
Avg stall duration [cycles] STAT,475.8717,78.2317,80.1826,79.3119,,,
STRUCT,Info,3,,,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,,,
CPU type:,Intel Coffeelake processor,,,,,,
CPU clock:,2.208323294 GHz,,,,,,
TABLE,Group 2 Raw,L3,5,,,,
Event,Counter,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5
INSTR_RETIRED_ANY,FIXC0,268846497,269115666,269605797,269927649,269514793,269753041
CPU_CLK_UNHALTED_CORE,FIXC1,1101648413,1102655010,1103760741,1104846993,1105743846,1106960390
CPU_CLK_UNHALTED_REF,FIXC2,1108229700,1109342164,1110355452,1111448044,1112350748,1113573336
L2_LINES_IN_ALL,PMC0,24510547,24532876,24577502,24606112,24568702,24592537
L2_TRANS_L2_WB,PMC1,24246225,24345087,24418225,24465325,24408937,24436121
TABLE,Group 2 Raw STAT,L3,5,,,,
Event,Counter,Sum,Min,Max,Avg,,
INSTR_RETIRED_ANY STAT,FIXC0,1616763443,268846497,269927649,2.694606e+08,,
CPU_CLK_UNHALTED_CORE STAT,FIXC1,6625615393,1101648413,1106960390,1.104269e+09,,
CPU_CLK_UNHALTED_REF STAT,FIXC2,6665299444,1108229700,1113573336,1.110883e+09,,
L2_LINES_IN_ALL STAT,PMC0,147388276,24510547,24606112,2.456471e+07,,
L2_TRANS_L2_WB STAT,PMC1,146319920,24246225,24465325,2.438665e+07,,
TABLE,Group 2 Metric,L3,10,,,,
Metric,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5,
Runtime (RDTSC) [s],0.5979,0.5979,0.5979,0.5979,0.5979,0.5979,
Runtime unhalted [s],0.4989,0.4993,0.4998,0.5003,0.5007,0.5013,
Clock [MHz],2195.2090,2195.0114,2195.2074,2195.2077,2195.2068,2195.2092,
CPI,4.0977,4.0973,4.0940,4.0931,4.1027,4.1036,
L3 load bandwidth [MBytes/s],2623.5105,2625.9005,2630.6771,2633.7394,2629.7352,2632.2864,
L3 load data volume [GBytes],1.5687,1.5701,1.5730,1.5748,1.5724,1.5739,
L3 evict bandwidth [MBytes/s],2595.2185,2605.8003,2613.6287,2618.6701,2612.6346,2615.5442,
L3 evict data volume [GBytes],1.5518,1.5581,1.5628,1.5658,1.5622,1.5639,
L3 bandwidth [MBytes/s],5218.7290,5231.7008,5244.3058,5252.4095,5242.3697,5247.8306,
L3 data volume [GBytes],3.1204,3.1282,3.1357,3.1406,3.1346,3.1378,
TABLE,Group 2 Metric STAT,L3,10,,,,
Metric,Sum,Min,Max,Avg,,,
Runtime (RDTSC) [s] STAT,3.5874,0.5979,0.5979,0.5979,,,
Runtime unhalted [s] STAT,3.0003,0.4989,0.5013,0.5000,,,
Clock [MHz] STAT,13171.0515,2195.0114,2195.2092,2195.1752,,,
CPI STAT,24.5884,4.0931,4.1036,4.0981,,,
L3 load bandwidth [MBytes/s] STAT,15775.8491,2623.5105,2633.7394,2629.3082,,,
L3 load data volume [GBytes] STAT,9.4329,1.5687,1.5748,1.5721,,,
L3 evict bandwidth [MBytes/s] STAT,15661.4964,2595.2185,2618.6701,2610.2494,,,
L3 evict data volume [GBytes] STAT,9.3646,1.5518,1.5658,1.5608,,,
L3 bandwidth [MBytes/s] STAT,31437.3454,5218.7290,5252.4095,5239.5576,,,
L3 data volume [GBytes] STAT,18.7973,3.1204,3.1406,3.1329,,,
STRUCT,Info,3,,,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,,,
CPU type:,Intel Coffeelake processor,,,,,,
CPU clock:,2.208323294 GHz,,,,,,
TABLE,Group 3 Raw,DATA,5,,,,
Event,Counter,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5
