STRUCT,Info,3,,,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,,,
CPU type:,Intel Coffeelake processor,,,,,,
CPU clock:,2.208001278 GHz,,,,,,
TABLE,Group 1 Raw,UOPS_RETIRE,7,,,,
Event,Counter,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5
INSTR_RETIRED_ANY,FIXC0,3305670445,3290794579,3337325388,3268819640,3261279985,3329278457
CPU_CLK_UNHALTED_CORE,FIXC1,2849802227,2878039866,2914684170,2923257757,2931013750,2822179960
CPU_CLK_UNHALTED_REF,FIXC2,5255853832,5307934112,5375517220,5391328340,5405632132,5204911500
UOPS_RETIRED_USED_CYCLES,PMC0,928810907,926539946,940079631,919874423,919062653,937196816
UOPS_RETIRED_STALL_CYCLES,PMC1,1920991320,1951499920,1974604539,2003383334,2011951097,1884983144
CPU_CLOCK_UNHALTED_TOTAL_CYCLES,PMC2,2849802227,2878039866,2914684170,2923257757,2931013750,2822179960
UOPS_RETIRED_STALL_CYCLES,PMC3,92426824,95620416,97796171,93426651,96217614,100114814
TABLE,Group 1 Raw STAT,UOPS_RETIRE,7,,,,
Event,Counter,Sum,Min,Max,Avg,,
INSTR_RETIRED_ANY STAT,FIXC0,19793168494,3261279985,3337325388,3.298861e+09,,
CPU_CLK_UNHALTED_CORE STAT,FIXC1,17318977730,2822179960,2931013750,2.886496e+09,,
CPU_CLK_UNHALTED_REF STAT,FIXC2,31941177136,5204911500,5405632132,5.323530e+09,,
UOPS_RETIRED_USED_CYCLES STAT,PMC0,5571564376,919062653,940079631,9.285941e+08,,
UOPS_RETIRED_STALL_CYCLES STAT,PMC1,11747413354,1884983144,2011951097,1.957902e+09,,
CPU_CLOCK_UNHALTED_TOTAL_CYCLES STAT,PMC2,17318977730,2822179960,2931013750,2.886496e+09,,
UOPS_RETIRED_STALL_CYCLES STAT,PMC3,575602490,92426824,100114814,9.593375e+07,,
TABLE,Group 1 Metric,UOPS_RETIRE,7,,,,
Metric,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5,
Runtime (RDTSC) [s],2.4906,2.4906,2.4906,2.4906,2.4906,2.4906,
Runtime unhalted [s],1.2907,1.3035,1.3201,1.3239,1.3275,1.2782,
Clock [MHz],1197.2112,1197.2107,1197.2106,1197.2109,1197.2110,1197.2109,
CPI,0.8621,0.8746,0.8734,0.8943,0.8987,0.8477,
Used cycles ratio [%],32.5921,32.1934,32.2532,31.4674,31.3565,33.2083,
Unused cycles ratio [%],67.4079,67.8066,67.7468,68.5326,68.6435,66.7917,
Avg stall duration [cycles],20.7839,20.4088,20.1910,21.4434,20.9104,18.8282,
TABLE,Group 1 Metric STAT,UOPS_RETIRE,7,,,,
Metric,Sum,Min,Max,Avg,,,
Runtime (RDTSC) [s] STAT,14.9436,2.4906,2.4906,2.4906,,,
Runtime unhalted [s] STAT,7.8439,1.2782,1.3275,1.3073,,,
Clock [MHz] STAT,7183.2653,1197.2106,1197.2112,1197.2109,,,
CPI STAT,5.2508,0.8477,0.8987,0.8751,,,
Used cycles ratio [%] STAT,193.0709,31.3565,33.2083,32.1785,,,
Unused cycles ratio [%] STAT,406.9291,66.7917,68.6435,67.8215,,,
Avg stall duration [cycles] STAT,122.5657,18.8282,21.4434,20.4276,,,
STRUCT,Info,3,,,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,,,
CPU type:,Intel Coffeelake processor,,,,,,
CPU clock:,2.208001278 GHz,,,,,,
TABLE,Group 2 Raw,L3,5,,,,
Event,Counter,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5
INSTR_RETIRED_ANY,FIXC0,3422254881,3404036449,3434674185,3375599831,3367062683,3440564212
CPU_CLK_UNHALTED_CORE,FIXC1,2885602613,2869865094,2900736458,2907059433,2912666587,2917461747
CPU_CLK_UNHALTED_REF,FIXC2,5321881956,5292857612,5349792180,5361454284,5371794440,5380639320
L2_LINES_IN_ALL,PMC0,114424675,113799685,114823349,112847726,112563400,115022336
L2_TRANS_L2_WB,PMC1,112785830,111918333,112775024,111715345,111286001,113370756
TABLE,Group 2 Raw STAT,L3,5,,,,
Event,Counter,Sum,Min,Max,Avg,,
INSTR_RETIRED_ANY STAT,FIXC0,20444192241,3367062683,3440564212,3.407365e+09,,
CPU_CLK_UNHALTED_CORE STAT,FIXC1,17393391932,2869865094,2917461747,2.898899e+09,,
CPU_CLK_UNHALTED_REF STAT,FIXC2,32078419792,5292857612,5380639320,5.346403e+09,,
L2_LINES_IN_ALL STAT,PMC0,683481171,112563400,115022336,1.139135e+08,,
L2_TRANS_L2_WB STAT,PMC1,673851289,111286001,113370756,1.123085e+08,,
TABLE,Group 2 Metric,L3,10,,,,
Metric,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5,
Runtime (RDTSC) [s],2.4880,2.4880,2.4880,2.4880,2.4880,2.4880,
Runtime unhalted [s],1.3069,1.2998,1.3137,1.3166,1.3191,1.3213,
Clock [MHz],1197.2107,1197.2107,1197.2110,1197.2108,1197.2110,1197.2108,
CPI,0.8432,0.8431,0.8445,0.8612,0.8650,0.8480,
L3 load bandwidth [MBytes/s],2943.4497,2927.3726,2953.7052,2902.8845,2895.5705,2958.8239,
L3 load data volume [GBytes],7.3232,7.2832,7.3487,7.2223,7.2041,7.3614,
L3 evict bandwidth [MBytes/s],2901.2923,2878.9768,2901.0143,2873.7552,2862.7108,2916.3388,
L3 evict data volume [GBytes],7.2183,7.1628,7.2176,7.1498,7.1223,7.2557,
L3 bandwidth [MBytes/s],5844.7420,5806.3494,5854.7195,5776.6397,5758.2813,5875.1628,
L3 data volume [GBytes],14.5415,14.4460,14.5663,14.3720,14.3264,14.6172,
TABLE,Group 2 Metric STAT,L3,10,,,,
Metric,Sum,Min,Max,Avg,,,
Runtime (RDTSC) [s] STAT,14.9280,2.4880,2.4880,2.4880,,,
Runtime unhalted [s] STAT,7.8774,1.2998,1.3213,1.3129,,,
Clock [MHz] STAT,7183.2650,1197.2107,1197.2110,1197.2108,,,
CPI STAT,5.1050,0.8431,0.8650,0.8508,,,
L3 load bandwidth [MBytes/s] STAT,17581.8064,2895.5705,2958.8239,2930.3011,,,
L3 load data volume [GBytes] STAT,43.7429,7.2041,7.3614,7.2905,,,
L3 evict bandwidth [MBytes/s] STAT,17334.0882,2862.7108,2916.3388,2889.0147,,,
L3 evict data volume [GBytes] STAT,43.1265,7.1223,7.2557,7.1878,,,
L3 bandwidth [MBytes/s] STAT,34915.8947,5758.2813,5875.1628,5819.3158,,,
L3 data volume [GBytes] STAT,86.8694,14.3264,14.6172,14.4782,,,
STRUCT,Info,3,,,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,,,
CPU type:,Intel Coffeelake processor,,,,,,
CPU clock:,2.208001278 GHz,,,,,,
TABLE,Group 3 Raw,DATA,5,,,,
Event,Counter,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5
