STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.20801494 GHz,
TABLE,Group 1 Raw,UOPS_RETIRE,7
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,18373364781
CPU_CLK_UNHALTED_CORE,FIXC1,6778307987
CPU_CLK_UNHALTED_REF,FIXC2,8824404572
UOPS_RETIRED_USED_CYCLES,PMC0,6678556834
UOPS_RETIRED_STALL_CYCLES,PMC1,99751153
CPU_CLOCK_UNHALTED_TOTAL_CYCLES,PMC2,6778307987
UOPS_RETIRED_STALL_CYCLES,PMC3,61348958
TABLE,Group 1 Metric,UOPS_RETIRE,7
Metric,Core 0,
Runtime (RDTSC) [s],4.1003,
Runtime unhalted [s],3.0699,
Clock [MHz],1696.0470,
CPI,0.3689,
Used cycles ratio [%],98.5284,
Unused cycles ratio [%],1.4716,
Avg stall duration [cycles],1.6260,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.20801494 GHz,
TABLE,Group 2 Raw,L3,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,18373821469
CPU_CLK_UNHALTED_CORE,FIXC1,6775237386
CPU_CLK_UNHALTED_REF,FIXC2,8820416924
L2_LINES_IN_ALL,PMC0,39064
L2_TRANS_L2_WB,PMC1,4328
TABLE,Group 2 Metric,L3,10
Metric,Core 0,
Runtime (RDTSC) [s],4.0998,
Runtime unhalted [s],3.0685,
Clock [MHz],1696.0452,
CPI,0.3687,
L3 load bandwidth [MBytes/s],0.6098,
L3 load data volume [GBytes],0.0025,
L3 evict bandwidth [MBytes/s],0.0676,
L3 evict data volume [GBytes],0.0003,
L3 bandwidth [MBytes/s],0.6774,
L3 data volume [GBytes],0.0028,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.20801494 GHz,
TABLE,Group 3 Raw,DATA,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,18374595859
CPU_CLK_UNHALTED_CORE,FIXC1,6775271285
CPU_CLK_UNHALTED_REF,FIXC2,8820460072
MEM_INST_RETIRED_ALL_LOADS,PMC0,6694284370
MEM_INST_RETIRED_ALL_STORES,PMC1,6667754513
TABLE,Group 3 Metric,DATA,5
Metric,Core 0,
Runtime (RDTSC) [s],4.0999,
Runtime unhalted [s],3.0685,
Clock [MHz],1696.0453,
CPI,0.3687,
Load to store ratio,1.0040,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.20801494 GHz,
TABLE,Group 4 Raw,FLOPS_AVX,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,18374621219
CPU_CLK_UNHALTED_CORE,FIXC1,6775261943
CPU_CLK_UNHALTED_REF,FIXC2,8820442868
FP_ARITH_INST_RETIRED_256B_PACKED_SINGLE,PMC0,0
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC1,0
TABLE,Group 4 Metric,FLOPS_AVX,6
Metric,Core 0,
Runtime (RDTSC) [s],4.0998,
Runtime unhalted [s],3.0685,
Clock [MHz],1696.0463,
CPI,0.3687,
Packed SP MFLOP/s,0,
Packed DP MFLOP/s,0,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.20801494 GHz,
TABLE,Group 5 Raw,L2CACHE,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,18374811644
CPU_CLK_UNHALTED_CORE,FIXC1,6775381511
CPU_CLK_UNHALTED_REF,FIXC2,8820604328
L2_TRANS_ALL_REQUESTS,PMC0,336251
L2_RQSTS_MISS,PMC1,37487
TABLE,Group 5 Metric,L2CACHE,7
Metric,Core 0,
Runtime (RDTSC) [s],4.0999,
Runtime unhalted [s],3.0685,
Clock [MHz],1696.0452,
CPI,0.3687,
L2 request rate,1.829956e-05,
L2 miss rate,2.040130e-06,
L2 miss ratio,0.1115,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.20801494 GHz,
TABLE,Group 6 Raw,CYCLE_ACTIVITY,7
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,18374128184
CPU_CLK_UNHALTED_CORE,FIXC1,6775127199
CPU_CLK_UNHALTED_REF,FIXC2,8820277268
CYCLE_ACTIVITY_CYCLES_L2_PENDING,PMC0,216549
CYCLE_ACTIVITY_CYCLES_LDM_PENDING,PMC1,6764035569
CYCLE_ACTIVITY_CYCLES_L1D_PENDING,PMC2,492737
CYCLE_ACTIVITY_CYCLES_NO_EXECUTE,PMC3,20165775
TABLE,Group 6 Metric,CYCLE_ACTIVITY,8
Metric,Core 0,
Runtime (RDTSC) [s],4.0998,
Runtime unhalted [s],3.0684,
Clock [MHz],1696.0444,
CPI,0.3687,
Cycles without execution [%],0.2976,
Cycles without execution due to L1D [%],0.0073,
Cycles without execution due to L2 [%],0.0032,
Cycles without execution due to memory loads [%],99.8363,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.20801494 GHz,
TABLE,Group 7 Raw,TLB_INSTR,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,18373788894
CPU_CLK_UNHALTED_CORE,FIXC1,6775137228
CPU_CLK_UNHALTED_REF,FIXC2,8820282236
ITLB_MISSES_CAUSES_A_WALK,PMC0,2310
ITLB_MISSES_WALK_ACTIVE,PMC1,74534
TABLE,Group 7 Metric,TLB_INSTR,7
Metric,Core 0,
Runtime (RDTSC) [s],4.0997,
Runtime unhalted [s],3.0684,
Clock [MHz],1696.0460,
CPI,0.3687,
L1 ITLB misses,2310,
L1 ITLB miss rate,1.257226e-07,
L1 ITLB miss duration [Cyc],32.2658,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.20801494 GHz,
TABLE,Group 8 Raw,MEM,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,18374639289
CPU_CLK_UNHALTED_CORE,FIXC1,6775432637
CPU_CLK_UNHALTED_REF,FIXC2,8820666704
DRAM_READS,MBOX0C1,797838
DRAM_WRITES,MBOX0C2,161596
TABLE,Group 8 Metric,MEM,10
Metric,Core 0,
Runtime (RDTSC) [s],4.0999,
Runtime unhalted [s],3.0686,
Clock [MHz],1696.0460,
CPI,0.3687,
Memory load bandwidth [MBytes/s],12.4543,
Memory load data volume [GBytes],0.0511,
Memory evict bandwidth [MBytes/s],2.5225,
