STRUCT,Info,3,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,
CPU type:,Intel Coffeelake processor,,,,
CPU clock:,2.207989329 GHz,,,,
TABLE,Group 1 Raw,UOPS_RETIRE,7,,
Event,Counter,Core 0,Core 6,,
INSTR_RETIRED_ANY,FIXC0,9635182341,9658772374,,
CPU_CLK_UNHALTED_CORE,FIXC1,5422534987,5429706375,,
CPU_CLK_UNHALTED_REF,FIXC2,7059314192,7068660288,,
UOPS_RETIRED_USED_CYCLES,PMC0,3253005919,3259613023,,
UOPS_RETIRED_STALL_CYCLES,PMC1,2169529068,2170093352,,
CPU_CLOCK_UNHALTED_TOTAL_CYCLES,PMC2,5422534987,5429706375,,
UOPS_RETIRED_STALL_CYCLES,PMC3,1365754739,1376057589,,
TABLE,Group 1 Raw STAT,UOPS_RETIRE,7,,
Event,Counter,Sum,Min,Max,Avg
INSTR_RETIRED_ANY STAT,FIXC0,19293954715,9635182341,9658772374,9.646977e+09
CPU_CLK_UNHALTED_CORE STAT,FIXC1,10852241362,5422534987,5429706375,5426120681
CPU_CLK_UNHALTED_REF STAT,FIXC2,14127974480,7059314192,7068660288,7063987240
UOPS_RETIRED_USED_CYCLES STAT,PMC0,6512618942,3253005919,3259613023,3256309471
UOPS_RETIRED_STALL_CYCLES STAT,PMC1,4339622420,2169529068,2170093352,2169811210
CPU_CLOCK_UNHALTED_TOTAL_CYCLES STAT,PMC2,10852241362,5422534987,5429706375,5426120681
UOPS_RETIRED_STALL_CYCLES STAT,PMC3,2741812328,1365754739,1376057589,1370906164
TABLE,Group 1 Metric,UOPS_RETIRE,7,,
Metric,Core 0,Core 6,,,
Runtime (RDTSC) [s],3.2991,3.2991,,,
Runtime unhalted [s],2.4559,2.4591,,,
Clock [MHz],1696.0429,1696.0404,,,
CPI,0.5628,0.5622,,,
Used cycles ratio [%],59.9905,60.0330,,,
Unused cycles ratio [%],40.0095,39.9670,,,
Avg stall duration [cycles],1.5885,1.5770,,,
TABLE,Group 1 Metric STAT,UOPS_RETIRE,7,,
Metric,Sum,Min,Max,Avg,
Runtime (RDTSC) [s] STAT,6.5982,3.2991,3.2991,3.2991,
Runtime unhalted [s] STAT,4.9150,2.4559,2.4591,2.4575,
Clock [MHz] STAT,3392.0833,1696.0404,1696.0429,1696.0417,
CPI STAT,1.1250,0.5622,0.5628,0.5625,
Used cycles ratio [%] STAT,120.0235,59.9905,60.0330,60.0117,
Unused cycles ratio [%] STAT,79.9765,39.9670,40.0095,39.9883,
Avg stall duration [cycles] STAT,3.1655,1.5770,1.5885,1.5827,
STRUCT,Info,3,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,
CPU type:,Intel Coffeelake processor,,,,
CPU clock:,2.207989329 GHz,,,,
TABLE,Group 2 Raw,L3,5,,
Event,Counter,Core 0,Core 6,,
INSTR_RETIRED_ANY,FIXC0,9636227396,9664749796,,
CPU_CLK_UNHALTED_CORE,FIXC1,5421451883,5424484394,,
CPU_CLK_UNHALTED_REF,FIXC2,7057904384,7061860016,,
L2_LINES_IN_ALL,PMC0,5375,6541,,
L2_TRANS_L2_WB,PMC1,1017,533,,
TABLE,Group 2 Raw STAT,L3,5,,
Event,Counter,Sum,Min,Max,Avg
INSTR_RETIRED_ANY STAT,FIXC0,19300977192,9636227396,9664749796,9650488596
CPU_CLK_UNHALTED_CORE STAT,FIXC1,10845936277,5421451883,5424484394,5.422968e+09
CPU_CLK_UNHALTED_REF STAT,FIXC2,14119764400,7057904384,7061860016,7059882200
L2_LINES_IN_ALL STAT,PMC0,11916,5375,6541,5958
L2_TRANS_L2_WB STAT,PMC1,1550,533,1017,775
TABLE,Group 2 Metric,L3,10,,
Metric,Core 0,Core 6,,,
Runtime (RDTSC) [s],3.2978,3.2978,,,
Runtime unhalted [s],2.4554,2.4568,,,
Clock [MHz],1696.0428,1696.0409,,,
CPI,0.5626,0.5613,,,
L3 load bandwidth [MBytes/s],0.1043,0.1269,,,
L3 load data volume [GBytes],0.0003,0.0004,,,
L3 evict bandwidth [MBytes/s],0.0197,0.0103,,,
L3 evict data volume [GBytes],0.0001,3.411200e-05,,,
L3 bandwidth [MBytes/s],0.1240,0.1373,,,
L3 data volume [GBytes],0.0004,0.0005,,,
TABLE,Group 2 Metric STAT,L3,10,,
Metric,Sum,Min,Max,Avg,
Runtime (RDTSC) [s] STAT,6.5956,3.2978,3.2978,3.2978,
Runtime unhalted [s] STAT,4.9122,2.4554,2.4568,2.4561,
Clock [MHz] STAT,3392.0837,1696.0409,1696.0428,1696.0419,
CPI STAT,1.1239,0.5613,0.5626,0.5619,
L3 load bandwidth [MBytes/s] STAT,0.2312,0.1043,0.1269,0.1156,
L3 load data volume [GBytes] STAT,0.0007,0.0003,0.0004,0.0003,
L3 evict bandwidth [MBytes/s] STAT,0.0300,0.0103,0.0197,0.0150,
L3 evict data volume [GBytes] STAT,0.0001,3.411200e-05,0.0001,0.0001,
L3 bandwidth [MBytes/s] STAT,0.2613,0.1240,0.1373,0.1306,
L3 data volume [GBytes] STAT,0.0009,0.0004,0.0005,0.0004,
STRUCT,Info,3,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,
CPU type:,Intel Coffeelake processor,,,,
CPU clock:,2.207989329 GHz,,,,
TABLE,Group 3 Raw,DATA,5,,
Event,Counter,Core 0,Core 6,,
INSTR_RETIRED_ANY,FIXC0,9660612876,9666762644,,
CPU_CLK_UNHALTED_CORE,FIXC1,5423199706,5426183268,,
CPU_CLK_UNHALTED_REF,FIXC2,7060180832,7064071328,,
MEM_INST_RETIRED_ALL_LOADS,PMC0,4269791002,4272510334,,
MEM_INST_RETIRED_ALL_STORES,PMC1,115399802,115473253,,
TABLE,Group 3 Raw STAT,DATA,5,,
Event,Counter,Sum,Min,Max,Avg
INSTR_RETIRED_ANY STAT,FIXC0,19327375520,9660612876,9666762644,9663687760
CPU_CLK_UNHALTED_CORE STAT,FIXC1,10849382974,5423199706,5426183268,5424691487
CPU_CLK_UNHALTED_REF STAT,FIXC2,14124252160,7060180832,7064071328,7062126080
MEM_INST_RETIRED_ALL_LOADS STAT,PMC0,8542301336,4269791002,4272510334,4271150668
MEM_INST_RETIRED_ALL_STORES STAT,PMC1,230873055,115399802,115473253,1.154365e+08
TABLE,Group 3 Metric,DATA,5,,
Metric,Core 0,Core 6,,,
Runtime (RDTSC) [s],3.2991,3.2991,,,
Runtime unhalted [s],2.4562,2.4575,,,
Clock [MHz],1696.0425,1696.0410,,,
CPI,0.5614,0.5613,,,
Load to store ratio,37.0000,37.0000,,,
TABLE,Group 3 Metric STAT,DATA,5,,
Metric,Sum,Min,Max,Avg,
Runtime (RDTSC) [s] STAT,6.5982,3.2991,3.2991,3.2991,
Runtime unhalted [s] STAT,4.9137,2.4562,2.4575,2.4569,
Clock [MHz] STAT,3392.0835,1696.0410,1696.0425,1696.0417,
