STRUCT,Info,3,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,
CPU type:,Intel Coffeelake processor,,,,
CPU clock:,2.207976773 GHz,,,,
TABLE,Group 1 Raw,UOPS_RETIRE,7,,
Event,Counter,Core 0,Core 6,,
INSTR_RETIRED_ANY,FIXC0,12532928026,12544340572,,
CPU_CLK_UNHALTED_CORE,FIXC1,7117690617,7125884497,,
CPU_CLK_UNHALTED_REF,FIXC2,9266154808,9276829936,,
UOPS_RETIRED_USED_CYCLES,PMC0,3859326493,3864354216,,
UOPS_RETIRED_STALL_CYCLES,PMC1,3258364124,3261530281,,
CPU_CLOCK_UNHALTED_TOTAL_CYCLES,PMC2,7117690617,7125884497,,
UOPS_RETIRED_STALL_CYCLES,PMC3,1590762473,1594640692,,
TABLE,Group 1 Raw STAT,UOPS_RETIRE,7,,
Event,Counter,Sum,Min,Max,Avg
INSTR_RETIRED_ANY STAT,FIXC0,25077268598,12532928026,12544340572,12538634299
CPU_CLK_UNHALTED_CORE STAT,FIXC1,14243575114,7117690617,7125884497,7121787557
CPU_CLK_UNHALTED_REF STAT,FIXC2,18542984744,9266154808,9276829936,9271492372
UOPS_RETIRED_USED_CYCLES STAT,PMC0,7723680709,3859326493,3864354216,3.861840e+09
UOPS_RETIRED_STALL_CYCLES STAT,PMC1,6519894405,3258364124,3261530281,3.259947e+09
CPU_CLOCK_UNHALTED_TOTAL_CYCLES STAT,PMC2,14243575114,7117690617,7125884497,7121787557
UOPS_RETIRED_STALL_CYCLES STAT,PMC3,3185403165,1590762473,1594640692,1.592702e+09
TABLE,Group 1 Metric,UOPS_RETIRE,7,,
Metric,Core 0,Core 6,,,
Runtime (RDTSC) [s],4.2988,4.2988,,,
Runtime unhalted [s],3.2236,3.2273,,,
Clock [MHz],1696.0321,1696.0306,,,
CPI,0.5679,0.5681,,,
Used cycles ratio [%],54.2216,54.2298,,,
Unused cycles ratio [%],45.7784,45.7702,,,
Avg stall duration [cycles],2.0483,2.0453,,,
TABLE,Group 1 Metric STAT,UOPS_RETIRE,7,,
Metric,Sum,Min,Max,Avg,
Runtime (RDTSC) [s] STAT,8.5976,4.2988,4.2988,4.2988,
Runtime unhalted [s] STAT,6.4509,3.2236,3.2273,3.2254,
Clock [MHz] STAT,3392.0627,1696.0306,1696.0321,1696.0313,
CPI STAT,1.1360,0.5679,0.5681,0.5680,
Used cycles ratio [%] STAT,108.4514,54.2216,54.2298,54.2257,
Unused cycles ratio [%] STAT,91.5486,45.7702,45.7784,45.7743,
Avg stall duration [cycles] STAT,4.0936,2.0453,2.0483,2.0468,
STRUCT,Info,3,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,
CPU type:,Intel Coffeelake processor,,,,
CPU clock:,2.207976773 GHz,,,,
TABLE,Group 2 Raw,L3,5,,
Event,Counter,Core 0,Core 6,,
INSTR_RETIRED_ANY,FIXC0,12529635440,12536570657,,
CPU_CLK_UNHALTED_CORE,FIXC1,7116230713,7119960230,,
CPU_CLK_UNHALTED_REF,FIXC2,9264587312,9269119416,,
L2_LINES_IN_ALL,PMC0,26836,16263,,
L2_TRANS_L2_WB,PMC1,5012,1067,,
TABLE,Group 2 Raw STAT,L3,5,,
Event,Counter,Sum,Min,Max,Avg
INSTR_RETIRED_ANY STAT,FIXC0,25066206097,12529635440,12536570657,1.253310e+10
CPU_CLK_UNHALTED_CORE STAT,FIXC1,14236190943,7116230713,7119960230,7.118095e+09
CPU_CLK_UNHALTED_REF STAT,FIXC2,18533706728,9264587312,9269119416,9266853364
L2_LINES_IN_ALL STAT,PMC0,43099,16263,26836,21549.5000
L2_TRANS_L2_WB STAT,PMC1,6079,1067,5012,3039.5000
TABLE,Group 2 Metric,L3,10,,
Metric,Core 0,Core 6,,,
Runtime (RDTSC) [s],4.2973,4.2973,,,
Runtime unhalted [s],3.2230,3.2247,,,
Clock [MHz],1695.9711,1696.0302,,,
CPI,0.5680,0.5679,,,
L3 load bandwidth [MBytes/s],0.3997,0.2422,,,
L3 load data volume [GBytes],0.0017,0.0010,,,
L3 evict bandwidth [MBytes/s],0.0746,0.0159,,,
L3 evict data volume [GBytes],0.0003,0.0001,,,
L3 bandwidth [MBytes/s],0.4743,0.2581,,,
L3 data volume [GBytes],0.0020,0.0011,,,
TABLE,Group 2 Metric STAT,L3,10,,
Metric,Sum,Min,Max,Avg,
Runtime (RDTSC) [s] STAT,8.5946,4.2973,4.2973,4.2973,
Runtime unhalted [s] STAT,6.4477,3.2230,3.2247,3.2238,
Clock [MHz] STAT,3392.0013,1695.9711,1696.0302,1696.0006,
CPI STAT,1.1359,0.5679,0.5680,0.5679,
L3 load bandwidth [MBytes/s] STAT,0.6419,0.2422,0.3997,0.3210,
L3 load data volume [GBytes] STAT,0.0027,0.0010,0.0017,0.0014,
L3 evict bandwidth [MBytes/s] STAT,0.0905,0.0159,0.0746,0.0452,
L3 evict data volume [GBytes] STAT,0.0004,0.0001,0.0003,0.0002,
L3 bandwidth [MBytes/s] STAT,0.7324,0.2581,0.4743,0.3662,
L3 data volume [GBytes] STAT,0.0031,0.0011,0.0020,0.0016,
STRUCT,Info,3,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,
CPU type:,Intel Coffeelake processor,,,,
CPU clock:,2.207976773 GHz,,,,
TABLE,Group 3 Raw,DATA,5,,
Event,Counter,Core 0,Core 6,,
INSTR_RETIRED_ANY,FIXC0,12532373380,12539203233,,
CPU_CLK_UNHALTED_CORE,FIXC1,7117579551,7121471386,,
CPU_CLK_UNHALTED_REF,FIXC2,9266011288,9271085364,,
MEM_INST_RETIRED_ALL_LOADS,PMC0,6667354546,6670988153,,
MEM_INST_RETIRED_ALL_STORES,PMC1,23208066,23220745,,
TABLE,Group 3 Raw STAT,DATA,5,,
Event,Counter,Sum,Min,Max,Avg
INSTR_RETIRED_ANY STAT,FIXC0,25071576613,12532373380,12539203233,1.253579e+10
CPU_CLK_UNHALTED_CORE STAT,FIXC1,14239050937,7117579551,7121471386,7.119525e+09
CPU_CLK_UNHALTED_REF STAT,FIXC2,18537096652,9266011288,9271085364,9268548326
MEM_INST_RETIRED_ALL_LOADS STAT,PMC0,13338342699,6667354546,6670988153,6.669171e+09
MEM_INST_RETIRED_ALL_STORES STAT,PMC1,46428811,23208066,23220745,2.321441e+07
TABLE,Group 3 Metric,DATA,5,,
Metric,Core 0,Core 6,,,
Runtime (RDTSC) [s],4.2986,4.2986,,,
Runtime unhalted [s],3.2236,3.2253,,,
Clock [MHz],1696.0319,1696.0305,,,
CPI,0.5679,0.5679,,,
Load to store ratio,287.2861,287.2857,,,
TABLE,Group 3 Metric STAT,DATA,5,,
Metric,Sum,Min,Max,Avg,
Runtime (RDTSC) [s] STAT,8.5972,4.2986,4.2986,4.2986,
Runtime unhalted [s] STAT,6.4489,3.2236,3.2253,3.2245,
