STRUCT,Info,3,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,
CPU type:,Intel Coffeelake processor,,,,
CPU clock:,2.207503122 GHz,,,,
TABLE,Group 1 Raw,UOPS_RETIRE,7,,
Event,Counter,Core 0,Core 6,,
INSTR_RETIRED_ANY,FIXC0,1811300755,1843897566,,
CPU_CLK_UNHALTED_CORE,FIXC1,1070737403,1086654509,,
CPU_CLK_UNHALTED_REF,FIXC2,1962172228,1992260920,,
UOPS_RETIRED_USED_CYCLES,PMC0,371195864,379457066,,
UOPS_RETIRED_STALL_CYCLES,PMC1,699543348,707209803,,
CPU_CLOCK_UNHALTED_TOTAL_CYCLES,PMC2,1070739212,1086666869,,
UOPS_RETIRED_STALL_CYCLES,PMC3,245446399,248091680,,
TABLE,Group 1 Raw STAT,UOPS_RETIRE,7,,
Event,Counter,Sum,Min,Max,Avg
INSTR_RETIRED_ANY STAT,FIXC0,3655198321,1811300755,1843897566,1.827599e+09
CPU_CLK_UNHALTED_CORE STAT,FIXC1,2157391912,1070737403,1086654509,1078695956
CPU_CLK_UNHALTED_REF STAT,FIXC2,3954433148,1962172228,1992260920,1977216574
UOPS_RETIRED_USED_CYCLES STAT,PMC0,750652930,371195864,379457066,375326465
UOPS_RETIRED_STALL_CYCLES STAT,PMC1,1406753151,699543348,707209803,7.033766e+08
CPU_CLOCK_UNHALTED_TOTAL_CYCLES STAT,PMC2,2157406081,1070739212,1086666869,1.078703e+09
UOPS_RETIRED_STALL_CYCLES STAT,PMC3,493538079,245446399,248091680,2.467690e+08
TABLE,Group 1 Metric,UOPS_RETIRE,7,,
Metric,Core 0,Core 6,,,
Runtime (RDTSC) [s],1.0002,1.0002,,,
Runtime unhalted [s],0.4850,0.4923,,,
Clock [MHz],1204.6120,1204.0558,,,
CPI,0.5911,0.5893,,,
Used cycles ratio [%],34.6673,34.9194,,,
Unused cycles ratio [%],65.3327,65.0806,,,
Avg stall duration [cycles],2.8501,2.8506,,,
TABLE,Group 1 Metric STAT,UOPS_RETIRE,7,,
Metric,Sum,Min,Max,Avg,
Runtime (RDTSC) [s] STAT,2.0004,1.0002,1.0002,1.0002,
Runtime unhalted [s] STAT,0.9773,0.4850,0.4923,0.4887,
Clock [MHz] STAT,2408.6678,1204.0558,1204.6120,1204.3339,
CPI STAT,1.1804,0.5893,0.5911,0.5902,
Used cycles ratio [%] STAT,69.5867,34.6673,34.9194,34.7934,
Unused cycles ratio [%] STAT,130.4133,65.0806,65.3327,65.2066,
Avg stall duration [cycles] STAT,5.7007,2.8501,2.8506,2.8503,
STRUCT,Info,3,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,
CPU type:,Intel Coffeelake processor,,,,
CPU clock:,2.207503122 GHz,,,,
TABLE,Group 2 Raw,L3,5,,
Event,Counter,Core 0,Core 6,,
INSTR_RETIRED_ANY,FIXC0,1820109616,1848591390,,
CPU_CLK_UNHALTED_CORE,FIXC1,1075110601,1086478377,,
CPU_CLK_UNHALTED_REF,FIXC2,1963848192,1983937772,,
L2_LINES_IN_ALL,PMC0,45628584,46344268,,
L2_TRANS_L2_WB,PMC1,45360171,46078899,,
TABLE,Group 2 Raw STAT,L3,5,,
Event,Counter,Sum,Min,Max,Avg
INSTR_RETIRED_ANY STAT,FIXC0,3668701006,1820109616,1848591390,1834350503
CPU_CLK_UNHALTED_CORE STAT,FIXC1,2161588978,1075110601,1086478377,1080794489
CPU_CLK_UNHALTED_REF STAT,FIXC2,3947785964,1963848192,1983937772,1973892982
L2_LINES_IN_ALL STAT,PMC0,91972852,45628584,46344268,45986426
L2_TRANS_L2_WB STAT,PMC1,91439070,45360171,46078899,45719535
TABLE,Group 2 Metric,L3,10,,
Metric,Core 0,Core 6,,,
Runtime (RDTSC) [s],0.9985,0.9985,,,
Runtime unhalted [s],0.4870,0.4922,,,
Clock [MHz],1208.4997,1208.9111,,,
CPI,0.5907,0.5877,,,
L3 load bandwidth [MBytes/s],2924.5074,2970.3783,,,
L3 load data volume [GBytes],2.9202,2.9660,,,
L3 evict bandwidth [MBytes/s],2907.3038,2953.3698,,,
L3 evict data volume [GBytes],2.9031,2.9490,,,
L3 bandwidth [MBytes/s],5831.8113,5923.7481,,,
L3 data volume [GBytes],5.8233,5.9151,,,
TABLE,Group 2 Metric STAT,L3,10,,
Metric,Sum,Min,Max,Avg,
Runtime (RDTSC) [s] STAT,1.9970,0.9985,0.9985,0.9985,
Runtime unhalted [s] STAT,0.9792,0.4870,0.4922,0.4896,
Clock [MHz] STAT,2417.4108,1208.4997,1208.9111,1208.7054,
CPI STAT,1.1784,0.5877,0.5907,0.5892,
L3 load bandwidth [MBytes/s] STAT,5894.8857,2924.5074,2970.3783,2947.4428,
L3 load data volume [GBytes] STAT,5.8862,2.9202,2.9660,2.9431,
L3 evict bandwidth [MBytes/s] STAT,5860.6736,2907.3038,2953.3698,2930.3368,
L3 evict data volume [GBytes] STAT,5.8521,2.9031,2.9490,2.9261,
L3 bandwidth [MBytes/s] STAT,11755.5594,5831.8113,5923.7481,5877.7797,
L3 data volume [GBytes] STAT,11.7384,5.8233,5.9151,5.8692,
STRUCT,Info,3,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,
CPU type:,Intel Coffeelake processor,,,,
CPU clock:,2.207503122 GHz,,,,
TABLE,Group 3 Raw,DATA,5,,
Event,Counter,Core 0,Core 6,,
INSTR_RETIRED_ANY,FIXC0,1847690869,1846838884,,
CPU_CLK_UNHALTED_CORE,FIXC1,1090493888,1089707238,,
CPU_CLK_UNHALTED_REF,FIXC2,1986783976,1984504032,,
MEM_INST_RETIRED_ALL_LOADS,PMC0,738177460,738735398,,
MEM_INST_RETIRED_ALL_STORES,PMC1,225889,35,,
TABLE,Group 3 Raw STAT,DATA,5,,
Event,Counter,Sum,Min,Max,Avg
INSTR_RETIRED_ANY STAT,FIXC0,3694529753,1846838884,1847690869,1.847265e+09
CPU_CLK_UNHALTED_CORE STAT,FIXC1,2180201126,1089707238,1090493888,1090100563
CPU_CLK_UNHALTED_REF STAT,FIXC2,3971288008,1984504032,1986783976,1985644004
MEM_INST_RETIRED_ALL_LOADS STAT,PMC0,1476912858,738177460,738735398,738456429
MEM_INST_RETIRED_ALL_STORES STAT,PMC1,225924,35,225889,112962
TABLE,Group 3 Metric,DATA,5,,
Metric,Core 0,Core 6,,,
Runtime (RDTSC) [s],0.9990,0.9990,,,
Runtime unhalted [s],0.4940,0.4936,,,
Clock [MHz],1211.6409,1212.1578,,,
CPI,0.5902,0.5900,,,
Load to store ratio,3267.8770,2.110673e+07,,,
TABLE,Group 3 Metric STAT,DATA,5,,
Metric,Sum,Min,Max,Avg,
Runtime (RDTSC) [s] STAT,1.9980,0.9990,0.9990,0.9990,
Runtime unhalted [s] STAT,0.9876,0.4936,0.4940,0.4938,
