STRUCT,Info,3,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,
CPU type:,Intel Coffeelake processor,,,,
CPU clock:,2.207993747 GHz,,,,
TABLE,Group 1 Raw,UOPS_RETIRE,7,,
Event,Counter,Core 0,Core 6,,
INSTR_RETIRED_ANY,FIXC0,4753860708,4767163317,,
CPU_CLK_UNHALTED_CORE,FIXC1,6945259696,6948726184,,
CPU_CLK_UNHALTED_REF,FIXC2,9041685664,9046222460,,
UOPS_RETIRED_USED_CYCLES,PMC0,1732243259,1731896919,,
UOPS_RETIRED_STALL_CYCLES,PMC1,5213016437,5216829265,,
CPU_CLOCK_UNHALTED_TOTAL_CYCLES,PMC2,6945259696,6948726184,,
UOPS_RETIRED_STALL_CYCLES,PMC3,547532059,546434781,,
TABLE,Group 1 Raw STAT,UOPS_RETIRE,7,,
Event,Counter,Sum,Min,Max,Avg
INSTR_RETIRED_ANY STAT,FIXC0,9521024025,4753860708,4767163317,4.760512e+09
CPU_CLK_UNHALTED_CORE STAT,FIXC1,13893985880,6945259696,6948726184,6946992940
CPU_CLK_UNHALTED_REF STAT,FIXC2,18087908124,9041685664,9046222460,9043954062
UOPS_RETIRED_USED_CYCLES STAT,PMC0,3464140178,1731896919,1732243259,1732070089
UOPS_RETIRED_STALL_CYCLES STAT,PMC1,10429845702,5213016437,5216829265,5214922851
CPU_CLOCK_UNHALTED_TOTAL_CYCLES STAT,PMC2,13893985880,6945259696,6948726184,6946992940
UOPS_RETIRED_STALL_CYCLES STAT,PMC3,1093966840,546434781,547532059,546983420
TABLE,Group 1 Metric,UOPS_RETIRE,7,,
Metric,Core 0,Core 6,,,
Runtime (RDTSC) [s],4.1986,4.1986,,,
Runtime unhalted [s],3.1455,3.1471,,,
Clock [MHz],1696.0433,1696.0388,,,
CPI,1.4610,1.4576,,,
Used cycles ratio [%],24.9414,24.9239,,,
Unused cycles ratio [%],75.0586,75.0761,,,
Avg stall duration [cycles],9.5209,9.5470,,,
TABLE,Group 1 Metric STAT,UOPS_RETIRE,7,,
Metric,Sum,Min,Max,Avg,
Runtime (RDTSC) [s] STAT,8.3972,4.1986,4.1986,4.1986,
Runtime unhalted [s] STAT,6.2926,3.1455,3.1471,3.1463,
Clock [MHz] STAT,3392.0821,1696.0388,1696.0433,1696.0411,
CPI STAT,2.9186,1.4576,1.4610,1.4593,
Used cycles ratio [%] STAT,49.8653,24.9239,24.9414,24.9327,
Unused cycles ratio [%] STAT,150.1347,75.0586,75.0761,75.0674,
Avg stall duration [cycles] STAT,19.0679,9.5209,9.5470,9.5340,
STRUCT,Info,3,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,
CPU type:,Intel Coffeelake processor,,,,
CPU clock:,2.207993747 GHz,,,,
TABLE,Group 2 Raw,L3,5,,
Event,Counter,Core 0,Core 6,,
INSTR_RETIRED_ANY,FIXC0,4751613037,4765419230,,
CPU_CLK_UNHALTED_CORE,FIXC1,6941147757,6945330252,,
CPU_CLK_UNHALTED_REF,FIXC2,9036397688,9041778768,,
L2_LINES_IN_ALL,PMC0,433358242,434647349,,
L2_TRANS_L2_WB,PMC1,424733161,426038736,,
TABLE,Group 2 Raw STAT,L3,5,,
Event,Counter,Sum,Min,Max,Avg
INSTR_RETIRED_ANY STAT,FIXC0,9517032267,4751613037,4765419230,4.758516e+09
CPU_CLK_UNHALTED_CORE STAT,FIXC1,13886478009,6941147757,6945330252,6.943239e+09
CPU_CLK_UNHALTED_REF STAT,FIXC2,18078176456,9036397688,9041778768,9039088228
L2_LINES_IN_ALL STAT,PMC0,868005591,433358242,434647349,4.340028e+08
L2_TRANS_L2_WB STAT,PMC1,850771897,424733161,426038736,4.253859e+08
TABLE,Group 2 Metric,L3,10,,
Metric,Core 0,Core 6,,,
Runtime (RDTSC) [s],4.1973,4.1973,,,
Runtime unhalted [s],3.1436,3.1455,,,
Clock [MHz],1696.0310,1696.0430,,,
CPI,1.4608,1.4574,,,
L3 load bandwidth [MBytes/s],6607.8325,6627.4888,,,
L3 load data volume [GBytes],27.7349,27.8174,,,
L3 evict bandwidth [MBytes/s],6476.3176,6496.2249,,,
L3 evict data volume [GBytes],27.1829,27.2665,,,
L3 bandwidth [MBytes/s],13084.1501,13123.7137,,,
L3 data volume [GBytes],54.9178,55.0839,,,
TABLE,Group 2 Metric STAT,L3,10,,
Metric,Sum,Min,Max,Avg,
Runtime (RDTSC) [s] STAT,8.3946,4.1973,4.1973,4.1973,
Runtime unhalted [s] STAT,6.2891,3.1436,3.1455,3.1446,
Clock [MHz] STAT,3392.0740,1696.0310,1696.0430,1696.0370,
CPI STAT,2.9182,1.4574,1.4608,1.4591,
L3 load bandwidth [MBytes/s] STAT,13235.3213,6607.8325,6627.4888,6617.6606,
L3 load data volume [GBytes] STAT,55.5523,27.7349,27.8174,27.7762,
L3 evict bandwidth [MBytes/s] STAT,12972.5425,6476.3176,6496.2249,6486.2712,
L3 evict data volume [GBytes] STAT,54.4494,27.1829,27.2665,27.2247,
L3 bandwidth [MBytes/s] STAT,26207.8638,13084.1501,13123.7137,13103.9319,
L3 data volume [GBytes] STAT,110.0017,54.9178,55.0839,55.0008,
STRUCT,Info,3,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,
CPU type:,Intel Coffeelake processor,,,,
CPU clock:,2.207993747 GHz,,,,
TABLE,Group 3 Raw,DATA,5,,
Event,Counter,Core 0,Core 6,,
INSTR_RETIRED_ANY,FIXC0,4752916142,4766851365,,
CPU_CLK_UNHALTED_CORE,FIXC1,6942875592,6947349780,,
CPU_CLK_UNHALTED_REF,FIXC2,9038649572,9044408404,,
MEM_INST_RETIRED_ALL_LOADS,PMC0,1728304310,1733365451,,
MEM_INST_RETIRED_ALL_STORES,PMC1,1728330655,1733399955,,
TABLE,Group 3 Raw STAT,DATA,5,,
Event,Counter,Sum,Min,Max,Avg
INSTR_RETIRED_ANY STAT,FIXC0,9519767507,4752916142,4766851365,4.759884e+09
CPU_CLK_UNHALTED_CORE STAT,FIXC1,13890225372,6942875592,6947349780,6945112686
CPU_CLK_UNHALTED_REF STAT,FIXC2,18083057976,9038649572,9044408404,9041528988
MEM_INST_RETIRED_ALL_LOADS STAT,PMC0,3461669761,1728304310,1733365451,1.730835e+09
MEM_INST_RETIRED_ALL_STORES STAT,PMC1,3461730610,1728330655,1733399955,1730865305
TABLE,Group 3 Metric,DATA,5,,
Metric,Core 0,Core 6,,,
Runtime (RDTSC) [s],4.1984,4.1984,,,
Runtime unhalted [s],3.1444,3.1465,,,
Clock [MHz],1696.0306,1696.0429,,,
CPI,1.4608,1.4574,,,
Load to store ratio,1.0000,1.0000,,,
TABLE,Group 3 Metric STAT,DATA,5,,
Metric,Sum,Min,Max,Avg,
Runtime (RDTSC) [s] STAT,8.3968,4.1984,4.1984,4.1984,
Runtime unhalted [s] STAT,6.2909,3.1444,3.1465,3.1455,
