STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.207796272 GHz,
TABLE,Group 1 Raw,UOPS_RETIRE,7
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,20990895682
CPU_CLK_UNHALTED_CORE,FIXC1,7646562551
CPU_CLK_UNHALTED_REF,FIXC2,13211384184
UOPS_RETIRED_USED_CYCLES,PMC0,4408099791
UOPS_RETIRED_STALL_CYCLES,PMC1,3238587727
CPU_CLOCK_UNHALTED_TOTAL_CYCLES,PMC2,7646687518
UOPS_RETIRED_STALL_CYCLES,PMC3,831461194
TABLE,Group 1 Metric,UOPS_RETIRE,7
Metric,Core 0,
Runtime (RDTSC) [s],6.1019,
Runtime unhalted [s],3.4634,
Clock [MHz],1277.8413,
CPI,0.3643,
Used cycles ratio [%],57.6472,
Unused cycles ratio [%],42.3528,
Avg stall duration [cycles],3.8951,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.207796272 GHz,
TABLE,Group 2 Raw,L3,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,21010547994
CPU_CLK_UNHALTED_CORE,FIXC1,7637995219
CPU_CLK_UNHALTED_REF,FIXC2,13204111952
L2_LINES_IN_ALL,PMC0,526720300
L2_TRANS_L2_WB,PMC1,523800510
TABLE,Group 2 Metric,L3,10
Metric,Core 0,
Runtime (RDTSC) [s],6.1012,
Runtime unhalted [s],3.4596,
Clock [MHz],1277.1126,
CPI,0.3635,
L3 load bandwidth [MBytes/s],5525.1737,
L3 load data volume [GBytes],33.7101,
L3 evict bandwidth [MBytes/s],5494.5458,
L3 evict data volume [GBytes],33.5232,
L3 bandwidth [MBytes/s],11019.7195,
L3 data volume [GBytes],67.2333,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.207796272 GHz,
TABLE,Group 3 Raw,DATA,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,21089995026
CPU_CLK_UNHALTED_CORE,FIXC1,7658522483
CPU_CLK_UNHALTED_REF,FIXC2,13204657328
MEM_INST_RETIRED_ALL_LOADS,PMC0,8435940848
MEM_INST_RETIRED_ALL_STORES,PMC1,53683
TABLE,Group 3 Metric,DATA,5
Metric,Core 0,
Runtime (RDTSC) [s],6.1013,
Runtime unhalted [s],3.4689,
Clock [MHz],1280.4919,
CPI,0.3631,
Load to store ratio,157143.6181,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.207796272 GHz,
TABLE,Group 4 Raw,FLOPS_AVX,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,21140017232
CPU_CLK_UNHALTED_CORE,FIXC1,7677074914
CPU_CLK_UNHALTED_REF,FIXC2,13207755336
FP_ARITH_INST_RETIRED_256B_PACKED_SINGLE,PMC0,0
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC1,0
TABLE,Group 4 Metric,FLOPS_AVX,6
Metric,Core 0,
Runtime (RDTSC) [s],6.1013,
Runtime unhalted [s],3.4773,
Clock [MHz],1283.2928,
CPI,0.3632,
Packed SP MFLOP/s,0,
Packed DP MFLOP/s,0,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.207796272 GHz,
TABLE,Group 5 Raw,L2CACHE,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,21124695835
CPU_CLK_UNHALTED_CORE,FIXC1,7674044893
CPU_CLK_UNHALTED_REF,FIXC2,13204996532
L2_TRANS_ALL_REQUESTS,PMC0,2401074200
L2_RQSTS_MISS,PMC1,773294056
TABLE,Group 5 Metric,L2CACHE,7
Metric,Core 0,
Runtime (RDTSC) [s],6.1014,
Runtime unhalted [s],3.4759,
Clock [MHz],1283.0543,
CPI,0.3633,
L2 request rate,0.1137,
L2 miss rate,0.0366,
L2 miss ratio,0.3221,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.207796272 GHz,
TABLE,Group 6 Raw,CYCLE_ACTIVITY,7
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,20945743683
CPU_CLK_UNHALTED_CORE,FIXC1,7610938410
CPU_CLK_UNHALTED_REF,FIXC2,13152207392
CYCLE_ACTIVITY_CYCLES_L2_PENDING,PMC0,33323557
CYCLE_ACTIVITY_CYCLES_LDM_PENDING,PMC1,7607748626
CYCLE_ACTIVITY_CYCLES_L1D_PENDING,PMC2,1719664092
CYCLE_ACTIVITY_CYCLES_NO_EXECUTE,PMC3,570809647
TABLE,Group 6 Metric,CYCLE_ACTIVITY,8
Metric,Core 0,
Runtime (RDTSC) [s],6.1015,
Runtime unhalted [s],3.4473,
Clock [MHz],1277.6107,
CPI,0.3634,
Cycles without execution [%],7.4999,
Cycles without execution due to L1D [%],22.5946,
Cycles without execution due to L2 [%],0.4378,
Cycles without execution due to memory loads [%],99.9581,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.207796272 GHz,
TABLE,Group 7 Raw,TLB_INSTR,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,20660750767
CPU_CLK_UNHALTED_CORE,FIXC1,7511300751
CPU_CLK_UNHALTED_REF,FIXC2,12984011888
ITLB_MISSES_CAUSES_A_WALK,PMC0,3717
ITLB_MISSES_WALK_ACTIVE,PMC1,274527
TABLE,Group 7 Metric,TLB_INSTR,7
Metric,Core 0,
Runtime (RDTSC) [s],6.0515,
Runtime unhalted [s],3.4022,
Clock [MHz],1277.2186,
CPI,0.3636,
L1 ITLB misses,3717,
L1 ITLB miss rate,1.799063e-07,
L1 ITLB miss duration [Cyc],73.8571,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.207796272 GHz,
TABLE,Group 8 Raw,MEM,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,20682464656
CPU_CLK_UNHALTED_CORE,FIXC1,7514642158
CPU_CLK_UNHALTED_REF,FIXC2,12984795452
DRAM_READS,MBOX0C1,565904914
DRAM_WRITES,MBOX0C2,939396
TABLE,Group 8 Metric,MEM,10
Metric,Core 0,
Runtime (RDTSC) [s],6.0014,
Runtime unhalted [s],3.4037,
Clock [MHz],1277.7097,
CPI,0.3633,
Memory load bandwidth [MBytes/s],6034.9410,
Memory load data volume [GBytes],36.2179,
