STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.207787891 GHz,
TABLE,Group 1 Raw,UOPS_RETIRE,7
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,3569604666
CPU_CLK_UNHALTED_CORE,FIXC1,1404450247
CPU_CLK_UNHALTED_REF,FIXC2,3064106184
UOPS_RETIRED_USED_CYCLES,PMC0,991772836
UOPS_RETIRED_STALL_CYCLES,PMC1,412685923
CPU_CLOCK_UNHALTED_TOTAL_CYCLES,PMC2,1404458759
UOPS_RETIRED_STALL_CYCLES,PMC3,91279653
TABLE,Group 1 Metric,UOPS_RETIRE,7
Metric,Core 0,
Runtime (RDTSC) [s],1.5011,
Runtime unhalted [s],0.6361,
Clock [MHz],1011.9520,
CPI,0.3934,
Used cycles ratio [%],70.6160,
Unused cycles ratio [%],29.3840,
Avg stall duration [cycles],4.5211,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.207787891 GHz,
TABLE,Group 2 Raw,L3,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,3573035135
CPU_CLK_UNHALTED_CORE,FIXC1,1400248351
CPU_CLK_UNHALTED_REF,FIXC2,3065229412
L2_LINES_IN_ALL,PMC0,119486512
L2_TRANS_L2_WB,PMC1,118114456
TABLE,Group 2 Metric,L3,10
Metric,Core 0,
Runtime (RDTSC) [s],1.5005,
Runtime unhalted [s],0.6342,
Clock [MHz],1008.5546,
CPI,0.3919,
L3 load bandwidth [MBytes/s],5096.2908,
L3 load data volume [GBytes],7.6471,
L3 evict bandwidth [MBytes/s],5037.7705,
L3 evict data volume [GBytes],7.5593,
L3 bandwidth [MBytes/s],10134.0613,
L3 data volume [GBytes],15.2065,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.207787891 GHz,
TABLE,Group 3 Raw,DATA,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,3567083046
CPU_CLK_UNHALTED_CORE,FIXC1,1401218678
CPU_CLK_UNHALTED_REF,FIXC2,3059042688
MEM_INST_RETIRED_ALL_LOADS,PMC0,1902413735
MEM_INST_RETIRED_ALL_STORES,PMC1,13290
TABLE,Group 3 Metric,DATA,5
Metric,Core 0,
Runtime (RDTSC) [s],1.5014,
Runtime unhalted [s],0.6347,
Clock [MHz],1011.2947,
CPI,0.3928,
Load to store ratio,143146.2555,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.207787891 GHz,
TABLE,Group 4 Raw,FLOPS_AVX,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,3582737445
CPU_CLK_UNHALTED_CORE,FIXC1,1394100473
CPU_CLK_UNHALTED_REF,FIXC2,3055585604
FP_ARITH_INST_RETIRED_256B_PACKED_SINGLE,PMC0,0
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC1,0
TABLE,Group 4 Metric,FLOPS_AVX,6
Metric,Core 0,
Runtime (RDTSC) [s],1.5005,
Runtime unhalted [s],0.6314,
Clock [MHz],1007.2957,
CPI,0.3891,
Packed SP MFLOP/s,0,
Packed DP MFLOP/s,0,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.207787891 GHz,
TABLE,Group 5 Raw,L2CACHE,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,3573063219
CPU_CLK_UNHALTED_CORE,FIXC1,1395989935
CPU_CLK_UNHALTED_REF,FIXC2,3064224312
L2_TRANS_ALL_REQUESTS,PMC0,545871309
L2_RQSTS_MISS,PMC1,190499674
TABLE,Group 5 Metric,L2CACHE,7
Metric,Core 0,
Runtime (RDTSC) [s],1.5005,
Runtime unhalted [s],0.6323,
Clock [MHz],1005.8173,
CPI,0.3907,
L2 request rate,0.1528,
L2 miss rate,0.0533,
L2 miss ratio,0.3490,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.207787891 GHz,
TABLE,Group 6 Raw,CYCLE_ACTIVITY,7
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,3554052997
CPU_CLK_UNHALTED_CORE,FIXC1,1395481791
CPU_CLK_UNHALTED_REF,FIXC2,3059889180
CYCLE_ACTIVITY_CYCLES_L2_PENDING,PMC0,116531649
CYCLE_ACTIVITY_CYCLES_LDM_PENDING,PMC1,1393079679
CYCLE_ACTIVITY_CYCLES_L1D_PENDING,PMC2,440178290
CYCLE_ACTIVITY_CYCLES_NO_EXECUTE,PMC3,180632543
TABLE,Group 6 Metric,CYCLE_ACTIVITY,8
Metric,Core 0,
Runtime (RDTSC) [s],1.5014,
Runtime unhalted [s],0.6321,
Clock [MHz],1006.8756,
CPI,0.3926,
Cycles without execution [%],12.9441,
Cycles without execution due to L1D [%],31.5431,
Cycles without execution due to L2 [%],8.3506,
Cycles without execution due to memory loads [%],99.8279,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.207787891 GHz,
TABLE,Group 7 Raw,TLB_INSTR,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,3565475464
CPU_CLK_UNHALTED_CORE,FIXC1,1393929270
CPU_CLK_UNHALTED_REF,FIXC2,3055963724
ITLB_MISSES_CAUSES_A_WALK,PMC0,891
ITLB_MISSES_WALK_ACTIVE,PMC1,69273
TABLE,Group 7 Metric,TLB_INSTR,7
Metric,Core 0,
Runtime (RDTSC) [s],1.5004,
Runtime unhalted [s],0.6314,
Clock [MHz],1007.0473,
CPI,0.3910,
L1 ITLB misses,891,
L1 ITLB miss rate,2.498965e-07,
L1 ITLB miss duration [Cyc],77.7475,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.207787891 GHz,
TABLE,Group 8 Raw,MEM,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,3601255023
CPU_CLK_UNHALTED_CORE,FIXC1,1404224258
CPU_CLK_UNHALTED_REF,FIXC2,3066380516
DRAM_READS,MBOX0C1,140902252
DRAM_WRITES,MBOX0C2,2683221
TABLE,Group 8 Metric,MEM,10
Metric,Core 0,
Runtime (RDTSC) [s],1.5005,
Runtime unhalted [s],0.6360,
Clock [MHz],1011.0387,
CPI,0.3899,
Memory load bandwidth [MBytes/s],6009.8304,
Memory load data volume [GBytes],9.0177,
Memory evict bandwidth [MBytes/s],114.4460,
