STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.207933653 GHz,
TABLE,Group 1 Raw,UOPS_RETIRE,7
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,18479467916
CPU_CLK_UNHALTED_CORE,FIXC1,6932921633
CPU_CLK_UNHALTED_REF,FIXC2,12558883936
UOPS_RETIRED_USED_CYCLES,PMC0,6706906878
UOPS_RETIRED_STALL_CYCLES,PMC1,226079710
CPU_CLOCK_UNHALTED_TOTAL_CYCLES,PMC2,6932986588
UOPS_RETIRED_STALL_CYCLES,PMC3,106266152
TABLE,Group 1 Metric,UOPS_RETIRE,7
Metric,Core 0,
Runtime (RDTSC) [s],5.8018,
Runtime unhalted [s],3.1400,
Clock [MHz],1218.8528,
CPI,0.3752,
Used cycles ratio [%],96.7391,
Unused cycles ratio [%],3.2609,
Avg stall duration [cycles],2.1275,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.207933653 GHz,
TABLE,Group 2 Raw,L3,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,18403896029
CPU_CLK_UNHALTED_CORE,FIXC1,6919503723
CPU_CLK_UNHALTED_REF,FIXC2,12551790644
L2_LINES_IN_ALL,PMC0,450942
L2_TRANS_L2_WB,PMC1,161768
TABLE,Group 2 Metric,L3,10
Metric,Core 0,
Runtime (RDTSC) [s],5.8012,
Runtime unhalted [s],3.1339,
Clock [MHz],1217.1813,
CPI,0.3760,
L3 load bandwidth [MBytes/s],4.9749,
L3 load data volume [GBytes],0.0289,
L3 evict bandwidth [MBytes/s],1.7847,
L3 evict data volume [GBytes],0.0104,
L3 bandwidth [MBytes/s],6.7595,
L3 data volume [GBytes],0.0392,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.207933653 GHz,
TABLE,Group 3 Raw,DATA,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,18464850172
CPU_CLK_UNHALTED_CORE,FIXC1,6913923833
CPU_CLK_UNHALTED_REF,FIXC2,12553844912
MEM_INST_RETIRED_ALL_LOADS,PMC0,6727149142
MEM_INST_RETIRED_ALL_STORES,PMC1,6700476583
TABLE,Group 3 Metric,DATA,5
Metric,Core 0,
Runtime (RDTSC) [s],5.8012,
Runtime unhalted [s],3.1314,
Clock [MHz],1216.0008,
CPI,0.3744,
Load to store ratio,1.0040,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.207933653 GHz,
TABLE,Group 4 Raw,FLOPS_AVX,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,18565963859
CPU_CLK_UNHALTED_CORE,FIXC1,6914996583
CPU_CLK_UNHALTED_REF,FIXC2,12554920116
FP_ARITH_INST_RETIRED_256B_PACKED_SINGLE,PMC0,0
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC1,0
TABLE,Group 4 Metric,FLOPS_AVX,6
Metric,Core 0,
Runtime (RDTSC) [s],5.8012,
Runtime unhalted [s],3.1319,
Clock [MHz],1216.0853,
CPI,0.3725,
Packed SP MFLOP/s,0,
Packed DP MFLOP/s,0,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.207933653 GHz,
TABLE,Group 5 Raw,L2CACHE,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,18596247892
CPU_CLK_UNHALTED_CORE,FIXC1,6900979653
CPU_CLK_UNHALTED_REF,FIXC2,12556358168
L2_TRANS_ALL_REQUESTS,PMC0,6531637
L2_RQSTS_MISS,PMC1,271892
TABLE,Group 5 Metric,L2CACHE,7
Metric,Core 0,
Runtime (RDTSC) [s],5.8012,
Runtime unhalted [s],3.1255,
Clock [MHz],1213.4813,
CPI,0.3711,
L2 request rate,0.0004,
L2 miss rate,1.462080e-05,
L2 miss ratio,0.0416,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.207933653 GHz,
TABLE,Group 6 Raw,CYCLE_ACTIVITY,7
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,18394757206
CPU_CLK_UNHALTED_CORE,FIXC1,6834202231
CPU_CLK_UNHALTED_REF,FIXC2,12397076728
CYCLE_ACTIVITY_CYCLES_L2_PENDING,PMC0,4202646
CYCLE_ACTIVITY_CYCLES_LDM_PENDING,PMC1,6816718054
CYCLE_ACTIVITY_CYCLES_L1D_PENDING,PMC2,9482009
CYCLE_ACTIVITY_CYCLES_NO_EXECUTE,PMC3,42162758
TABLE,Group 6 Metric,CYCLE_ACTIVITY,8
Metric,Core 0,
Runtime (RDTSC) [s],5.7305,
Runtime unhalted [s],3.0953,
Clock [MHz],1217.1793,
CPI,0.3715,
Cycles without execution [%],0.6169,
Cycles without execution due to L1D [%],0.1387,
Cycles without execution due to L2 [%],0.0615,
Cycles without execution due to memory loads [%],99.7442,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.207933653 GHz,
TABLE,Group 7 Raw,TLB_INSTR,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,18218105797
CPU_CLK_UNHALTED_CORE,FIXC1,6823184764
CPU_CLK_UNHALTED_REF,FIXC2,12337434784
ITLB_MISSES_CAUSES_A_WALK,PMC0,4394
ITLB_MISSES_WALK_ACTIVE,PMC1,280041
TABLE,Group 7 Metric,TLB_INSTR,7
Metric,Core 0,
Runtime (RDTSC) [s],5.7008,
Runtime unhalted [s],3.0903,
Clock [MHz],1221.0917,
CPI,0.3745,
L1 ITLB misses,4394,
L1 ITLB miss rate,2.411886e-07,
L1 ITLB miss duration [Cyc],63.7326,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.207933653 GHz,
TABLE,Group 8 Raw,MEM,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,18251628360
CPU_CLK_UNHALTED_CORE,FIXC1,6802881411
CPU_CLK_UNHALTED_REF,FIXC2,12334882980
DRAM_READS,MBOX0C1,109110418
DRAM_WRITES,MBOX0C2,32697446
TABLE,Group 8 Metric,MEM,10
Metric,Core 0,
Runtime (RDTSC) [s],5.7008,
Runtime unhalted [s],3.0811,
Clock [MHz],1217.7100,
CPI,0.3727,
Memory load bandwidth [MBytes/s],1224.9275,
Memory load data volume [GBytes],6.9831,
Memory evict bandwidth [MBytes/s],367.0777,
