STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.207988673 GHz,
TABLE,Group 1 Raw,UOPS_RETIRE,7
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,9531837344
CPU_CLK_UNHALTED_CORE,FIXC1,7787615611
CPU_CLK_UNHALTED_REF,FIXC2,10138710408
UOPS_RETIRED_USED_CYCLES,PMC0,3042747703
UOPS_RETIRED_STALL_CYCLES,PMC1,4744867975
CPU_CLOCK_UNHALTED_TOTAL_CYCLES,PMC2,7787615678
UOPS_RETIRED_STALL_CYCLES,PMC3,536591293
TABLE,Group 1 Metric,UOPS_RETIRE,7
Metric,Core 0,
Runtime (RDTSC) [s],4.7009,
Runtime unhalted [s],3.5270,
Clock [MHz],1695.9718,
CPI,0.8170,
Used cycles ratio [%],39.0716,
Unused cycles ratio [%],60.9284,
Avg stall duration [cycles],8.8426,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.207988673 GHz,
TABLE,Group 2 Raw,L3,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,9531656975
CPU_CLK_UNHALTED_CORE,FIXC1,7784571048
CPU_CLK_UNHALTED_REF,FIXC2,10134396620
L2_LINES_IN_ALL,PMC0,868956773
L2_TRANS_L2_WB,PMC1,864629612
TABLE,Group 2 Metric,L3,10
Metric,Core 0,
Runtime (RDTSC) [s],4.7002,
Runtime unhalted [s],3.5256,
Clock [MHz],1696.0304,
CPI,0.8167,
L3 load bandwidth [MBytes/s],11832.1782,
L3 load data volume [GBytes],55.6132,
L3 evict bandwidth [MBytes/s],11773.2572,
L3 evict data volume [GBytes],55.3363,
L3 bandwidth [MBytes/s],23605.4354,
L3 data volume [GBytes],110.9495,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.207988673 GHz,
TABLE,Group 3 Raw,DATA,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,9526576353
CPU_CLK_UNHALTED_CORE,FIXC1,7784709257
CPU_CLK_UNHALTED_REF,FIXC2,10134580436
MEM_INST_RETIRED_ALL_LOADS,PMC0,3464176593
MEM_INST_RETIRED_ALL_STORES,PMC1,3464126789
TABLE,Group 3 Metric,DATA,5
Metric,Core 0,
Runtime (RDTSC) [s],4.7003,
Runtime unhalted [s],3.5257,
Clock [MHz],1696.0297,
CPI,0.8172,
Load to store ratio,1.0000,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.207988673 GHz,
TABLE,Group 4 Raw,FLOPS_AVX,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,9529625570
CPU_CLK_UNHALTED_CORE,FIXC1,7784484573
CPU_CLK_UNHALTED_REF,FIXC2,10134278492
FP_ARITH_INST_RETIRED_256B_PACKED_SINGLE,PMC0,0
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC1,0
TABLE,Group 4 Metric,FLOPS_AVX,6
Metric,Core 0,
Runtime (RDTSC) [s],4.7002,
Runtime unhalted [s],3.5256,
Clock [MHz],1696.0313,
CPI,0.8169,
Packed SP MFLOP/s,0,
Packed DP MFLOP/s,0,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.207988673 GHz,
TABLE,Group 5 Raw,L2CACHE,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,9530806804
CPU_CLK_UNHALTED_CORE,FIXC1,7784395691
CPU_CLK_UNHALTED_REF,FIXC2,10134169380
L2_TRANS_ALL_REQUESTS,PMC0,4463374549
L2_RQSTS_MISS,PMC1,1422413808
TABLE,Group 5 Metric,L2CACHE,7
Metric,Core 0,
Runtime (RDTSC) [s],4.7002,
Runtime unhalted [s],3.5256,
Clock [MHz],1696.0302,
CPI,0.8168,
L2 request rate,0.4683,
L2 miss rate,0.1492,
L2 miss ratio,0.3187,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.207988673 GHz,
TABLE,Group 6 Raw,CYCLE_ACTIVITY,7
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,9528032470
CPU_CLK_UNHALTED_CORE,FIXC1,7784366307
CPU_CLK_UNHALTED_REF,FIXC2,10134130924
CYCLE_ACTIVITY_CYCLES_L2_PENDING,PMC0,3945697525
CYCLE_ACTIVITY_CYCLES_LDM_PENDING,PMC1,7651904280
CYCLE_ACTIVITY_CYCLES_L1D_PENDING,PMC2,6529746827
CYCLE_ACTIVITY_CYCLES_NO_EXECUTE,PMC3,2533755483
TABLE,Group 6 Metric,CYCLE_ACTIVITY,8
Metric,Core 0,
Runtime (RDTSC) [s],4.7000,
Runtime unhalted [s],3.5255,
Clock [MHz],1696.0303,
CPI,0.8170,
Cycles without execution [%],32.5493,
Cycles without execution due to L1D [%],83.8828,
Cycles without execution due to L2 [%],50.6875,
Cycles without execution due to memory loads [%],98.2984,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.207988673 GHz,
TABLE,Group 7 Raw,TLB_INSTR,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,9528318211
CPU_CLK_UNHALTED_CORE,FIXC1,7783996002
CPU_CLK_UNHALTED_REF,FIXC2,10133646268
ITLB_MISSES_CAUSES_A_WALK,PMC0,2568
ITLB_MISSES_WALK_ACTIVE,PMC1,242542
TABLE,Group 7 Metric,TLB_INSTR,7
Metric,Core 0,
Runtime (RDTSC) [s],4.7000,
Runtime unhalted [s],3.5254,
Clock [MHz],1696.0307,
CPI,0.8169,
L1 ITLB misses,2568,
L1 ITLB miss rate,2.695124e-07,
L1 ITLB miss duration [Cyc],94.4478,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.207988673 GHz,
TABLE,Group 8 Raw,MEM,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,9528570079
CPU_CLK_UNHALTED_CORE,FIXC1,7784186676
CPU_CLK_UNHALTED_REF,FIXC2,10133893472
DRAM_READS,MBOX0C1,868292699
DRAM_WRITES,MBOX0C2,432497629
TABLE,Group 8 Metric,MEM,10
Metric,Core 0,
Runtime (RDTSC) [s],4.7001,
Runtime unhalted [s],3.5255,
Clock [MHz],1696.0309,
CPI,0.8169,
Memory load bandwidth [MBytes/s],11823.2689,
Memory load data volume [GBytes],55.5707,
