STRUCT,Info,3,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,
CPU type:,Intel Coffeelake processor,,,,
CPU clock:,2.207779354 GHz,,,,
TABLE,Group 1 Raw,UOPS_RETIRE,7,,
Event,Counter,Core 0,Core 6,,
INSTR_RETIRED_ANY,FIXC0,1906867891,1943180228,,
CPU_CLK_UNHALTED_CORE,FIXC1,1083128668,1100924513,,
CPU_CLK_UNHALTED_REF,FIXC2,1089599884,1107501796,,
UOPS_RETIRED_USED_CYCLES,PMC0,587179681,598395079,,
UOPS_RETIRED_STALL_CYCLES,PMC1,495948987,502529434,,
CPU_CLOCK_UNHALTED_TOTAL_CYCLES,PMC2,1083128668,1100924513,,
UOPS_RETIRED_STALL_CYCLES,PMC3,242052921,245499422,,
TABLE,Group 1 Raw STAT,UOPS_RETIRE,7,,
Event,Counter,Sum,Min,Max,Avg
INSTR_RETIRED_ANY STAT,FIXC0,3850048119,1906867891,1943180228,1.925024e+09
CPU_CLK_UNHALTED_CORE STAT,FIXC1,2184053181,1083128668,1100924513,1.092027e+09
CPU_CLK_UNHALTED_REF STAT,FIXC2,2197101680,1089599884,1107501796,1098550840
UOPS_RETIRED_USED_CYCLES STAT,PMC0,1185574760,587179681,598395079,592787380
UOPS_RETIRED_STALL_CYCLES STAT,PMC1,998478421,495948987,502529434,4.992392e+08
CPU_CLOCK_UNHALTED_TOTAL_CYCLES STAT,PMC2,2184053181,1083128668,1100924513,1.092027e+09
UOPS_RETIRED_STALL_CYCLES STAT,PMC3,487552343,242052921,245499422,2.437762e+08
TABLE,Group 1 Metric,UOPS_RETIRE,7,,
Metric,Core 0,Core 6,,,
Runtime (RDTSC) [s],0.6009,0.6009,,,
Runtime unhalted [s],0.4906,0.4987,,,
Clock [MHz],2194.6672,2194.6677,,,
CPI,0.5680,0.5666,,,
Used cycles ratio [%],54.2114,54.3539,,,
Unused cycles ratio [%],45.7886,45.6461,,,
Avg stall duration [cycles],2.0489,2.0470,,,
TABLE,Group 1 Metric STAT,UOPS_RETIRE,7,,
Metric,Sum,Min,Max,Avg,
Runtime (RDTSC) [s] STAT,1.2018,0.6009,0.6009,0.6009,
Runtime unhalted [s] STAT,0.9893,0.4906,0.4987,0.4946,
Clock [MHz] STAT,4389.3349,2194.6672,2194.6677,2194.6674,
CPI STAT,1.1346,0.5666,0.5680,0.5673,
Used cycles ratio [%] STAT,108.5653,54.2114,54.3539,54.2827,
Unused cycles ratio [%] STAT,91.4347,45.6461,45.7886,45.7173,
Avg stall duration [cycles] STAT,4.0959,2.0470,2.0489,2.0480,
STRUCT,Info,3,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,
CPU type:,Intel Coffeelake processor,,,,
CPU clock:,2.207779354 GHz,,,,
TABLE,Group 2 Raw,L3,5,,
Event,Counter,Core 0,Core 6,,
INSTR_RETIRED_ANY,FIXC0,1931115211,1931982904,,
CPU_CLK_UNHALTED_CORE,FIXC1,1096970063,1097491915,,
CPU_CLK_UNHALTED_REF,FIXC2,1103525556,1104048668,,
L2_LINES_IN_ALL,PMC0,641,768,,
L2_TRANS_L2_WB,PMC1,23,26,,
TABLE,Group 2 Raw STAT,L3,5,,
Event,Counter,Sum,Min,Max,Avg
INSTR_RETIRED_ANY STAT,FIXC0,3863098115,1931115211,1931982904,1.931549e+09
CPU_CLK_UNHALTED_CORE STAT,FIXC1,2194461978,1096970063,1097491915,1097230989
CPU_CLK_UNHALTED_REF STAT,FIXC2,2207574224,1103525556,1104048668,1103787112
L2_LINES_IN_ALL STAT,PMC0,1409,641,768,704.5000
L2_TRANS_L2_WB STAT,PMC1,49,23,26,24.5000
TABLE,Group 2 Metric,L3,10,,
Metric,Core 0,Core 6,,,
Runtime (RDTSC) [s],0.5995,0.5995,,,
Runtime unhalted [s],0.4969,0.4971,,,
Clock [MHz],2194.6640,2194.6677,,,
CPI,0.5681,0.5681,,,
L3 load bandwidth [MBytes/s],0.0684,0.0820,,,
L3 load data volume [GBytes],4.102400e-05,4.915200e-05,,,
L3 evict bandwidth [MBytes/s],0.0025,0.0028,,,
L3 evict data volume [GBytes],1.472000e-06,1.664000e-06,,,
L3 bandwidth [MBytes/s],0.0709,0.0848,,,
L3 data volume [GBytes],4.249600e-05,0.0001,,,
TABLE,Group 2 Metric STAT,L3,10,,
Metric,Sum,Min,Max,Avg,
Runtime (RDTSC) [s] STAT,1.1990,0.5995,0.5995,0.5995,
Runtime unhalted [s] STAT,0.9940,0.4969,0.4971,0.4970,
Clock [MHz] STAT,4389.3317,2194.6640,2194.6677,2194.6659,
CPI STAT,1.1362,0.5681,0.5681,0.5681,
L3 load bandwidth [MBytes/s] STAT,0.1504,0.0684,0.0820,0.0752,
L3 load data volume [GBytes] STAT,0.0001,4.102400e-05,4.915200e-05,4.508800e-05,
L3 evict bandwidth [MBytes/s] STAT,0.0053,0.0025,0.0028,0.0027,
L3 evict data volume [GBytes] STAT,3.136000e-06,1.472000e-06,1.664000e-06,1.568000e-06,
L3 bandwidth [MBytes/s] STAT,0.1557,0.0709,0.0848,0.0779,
L3 data volume [GBytes] STAT,0.0001,4.249600e-05,0.0001,0.0001,
STRUCT,Info,3,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,
CPU type:,Intel Coffeelake processor,,,,
CPU clock:,2.207779354 GHz,,,,
TABLE,Group 3 Raw,DATA,5,,
Event,Counter,Core 0,Core 6,,
INSTR_RETIRED_ANY,FIXC0,1906962910,1940725027,,
CPU_CLK_UNHALTED_CORE,FIXC1,1083191054,1097696674,,
CPU_CLK_UNHALTED_REF,FIXC2,1089661800,1104254380,,
MEM_INST_RETIRED_ALL_LOADS,PMC0,1014524496,1032486191,,
MEM_INST_RETIRED_ALL_STORES,PMC1,3531409,3593919,,
TABLE,Group 3 Raw STAT,DATA,5,,
Event,Counter,Sum,Min,Max,Avg
INSTR_RETIRED_ANY STAT,FIXC0,3847687937,1906962910,1940725027,1.923844e+09
CPU_CLK_UNHALTED_CORE STAT,FIXC1,2180887728,1083191054,1097696674,1090443864
CPU_CLK_UNHALTED_REF STAT,FIXC2,2193916180,1089661800,1104254380,1096958090
MEM_INST_RETIRED_ALL_LOADS STAT,PMC0,2047010687,1014524496,1032486191,1.023505e+09
MEM_INST_RETIRED_ALL_STORES STAT,PMC1,7125328,3531409,3593919,3562664
TABLE,Group 3 Metric,DATA,5,,
Metric,Core 0,Core 6,,,
Runtime (RDTSC) [s],0.6000,0.6000,,,
Runtime unhalted [s],0.4906,0.4972,,,
Clock [MHz],2194.6689,2194.6683,,,
CPI,0.5680,0.5656,,,
Load to store ratio,287.2860,287.2870,,,
TABLE,Group 3 Metric STAT,DATA,5,,
Metric,Sum,Min,Max,Avg,
Runtime (RDTSC) [s] STAT,1.2000,0.6000,0.6000,0.6000,
Runtime unhalted [s] STAT,0.9878,0.4906,0.4972,0.4939,
