STRUCT,Info,3,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,
CPU type:,Intel Coffeelake processor,,,,
CPU clock:,2.207974631 GHz,,,,
TABLE,Group 1 Raw,UOPS_RETIRE,7,,
Event,Counter,Core 0,Core 6,,
INSTR_RETIRED_ANY,FIXC0,9323820623,9358727015,,
CPU_CLK_UNHALTED_CORE,FIXC1,6817969926,6828250884,,
CPU_CLK_UNHALTED_REF,FIXC2,11687240516,11705540144,,
UOPS_RETIRED_USED_CYCLES,PMC0,3944381617,3963664617,,
UOPS_RETIRED_STALL_CYCLES,PMC1,2873591257,2864605967,,
CPU_CLOCK_UNHALTED_TOTAL_CYCLES,PMC2,6817972874,6828270584,,
UOPS_RETIRED_STALL_CYCLES,PMC3,1949571905,1957184357,,
TABLE,Group 1 Raw STAT,UOPS_RETIRE,7,,
Event,Counter,Sum,Min,Max,Avg
INSTR_RETIRED_ANY STAT,FIXC0,18682547638,9323820623,9358727015,9341273819
CPU_CLK_UNHALTED_CORE STAT,FIXC1,13646220810,6817969926,6828250884,6823110405
CPU_CLK_UNHALTED_REF STAT,FIXC2,23392780660,11687240516,11705540144,11696390330
UOPS_RETIRED_USED_CYCLES STAT,PMC0,7908046234,3944381617,3963664617,3954023117
UOPS_RETIRED_STALL_CYCLES STAT,PMC1,5738197224,2864605967,2873591257,2869098612
CPU_CLOCK_UNHALTED_TOTAL_CYCLES STAT,PMC2,13646243458,6817972874,6828270584,6823121729
UOPS_RETIRED_STALL_CYCLES STAT,PMC3,3906756262,1949571905,1957184357,1953378131
TABLE,Group 1 Metric,UOPS_RETIRE,7,,
Metric,Core 0,Core 6,,,
Runtime (RDTSC) [s],5.3966,5.3966,,,
Runtime unhalted [s],3.0879,3.0925,,,
Clock [MHz],1288.0632,1287.9888,,,
CPI,0.7312,0.7296,,,
Used cycles ratio [%],57.8527,58.0479,,,
Unused cycles ratio [%],42.1473,41.9521,,,
Avg stall duration [cycles],1.4740,1.4636,,,
TABLE,Group 1 Metric STAT,UOPS_RETIRE,7,,
Metric,Sum,Min,Max,Avg,
Runtime (RDTSC) [s] STAT,10.7932,5.3966,5.3966,5.3966,
Runtime unhalted [s] STAT,6.1804,3.0879,3.0925,3.0902,
Clock [MHz] STAT,2576.0520,1287.9888,1288.0632,1288.0260,
CPI STAT,1.4608,0.7296,0.7312,0.7304,
Used cycles ratio [%] STAT,115.9006,57.8527,58.0479,57.9503,
Unused cycles ratio [%] STAT,84.0994,41.9521,42.1473,42.0497,
Avg stall duration [cycles] STAT,2.9376,1.4636,1.4740,1.4688,
STRUCT,Info,3,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,
CPU type:,Intel Coffeelake processor,,,,
CPU clock:,2.207974631 GHz,,,,
TABLE,Group 2 Raw,L3,5,,
Event,Counter,Core 0,Core 6,,
INSTR_RETIRED_ANY,FIXC0,9348316304,9310251483,,
CPU_CLK_UNHALTED_CORE,FIXC1,6813764569,6819062661,,
CPU_CLK_UNHALTED_REF,FIXC2,11684621828,11693705908,,
L2_LINES_IN_ALL,PMC0,4633,5016,,
L2_TRANS_L2_WB,PMC1,452,967,,
TABLE,Group 2 Raw STAT,L3,5,,
Event,Counter,Sum,Min,Max,Avg
INSTR_RETIRED_ANY STAT,FIXC0,18658567787,9310251483,9348316304,9.329284e+09
CPU_CLK_UNHALTED_CORE STAT,FIXC1,13632827230,6813764569,6819062661,6816413615
CPU_CLK_UNHALTED_REF STAT,FIXC2,23378327736,11684621828,11693705908,11689163868
L2_LINES_IN_ALL STAT,PMC0,9649,4633,5016,4824.5000
L2_TRANS_L2_WB STAT,PMC1,1419,452,967,709.5000
TABLE,Group 2 Metric,L3,10,,
Metric,Core 0,Core 6,,,
Runtime (RDTSC) [s],5.3952,5.3952,,,
Runtime unhalted [s],3.0860,3.0884,,,
Clock [MHz],1287.5572,1287.5574,,,
CPI,0.7289,0.7324,,,
L3 load bandwidth [MBytes/s],0.0550,0.0595,,,
L3 load data volume [GBytes],0.0003,0.0003,,,
L3 evict bandwidth [MBytes/s],0.0054,0.0115,,,
L3 evict data volume [GBytes],2.892800e-05,0.0001,,,
L3 bandwidth [MBytes/s],0.0603,0.0710,,,
L3 data volume [GBytes],0.0003,0.0004,,,
TABLE,Group 2 Metric STAT,L3,10,,
Metric,Sum,Min,Max,Avg,
Runtime (RDTSC) [s] STAT,10.7904,5.3952,5.3952,5.3952,
Runtime unhalted [s] STAT,6.1744,3.0860,3.0884,3.0872,
Clock [MHz] STAT,2575.1146,1287.5572,1287.5574,1287.5573,
CPI STAT,1.4613,0.7289,0.7324,0.7307,
L3 load bandwidth [MBytes/s] STAT,0.1145,0.0550,0.0595,0.0572,
L3 load data volume [GBytes] STAT,0.0006,0.0003,0.0003,0.0003,
L3 evict bandwidth [MBytes/s] STAT,0.0169,0.0054,0.0115,0.0084,
L3 evict data volume [GBytes] STAT,0.0001,2.892800e-05,0.0001,0.0001,
L3 bandwidth [MBytes/s] STAT,0.1313,0.0603,0.0710,0.0657,
L3 data volume [GBytes] STAT,0.0007,0.0003,0.0004,0.0003,
STRUCT,Info,3,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,
CPU type:,Intel Coffeelake processor,,,,
CPU clock:,2.207974631 GHz,,,,
TABLE,Group 3 Raw,DATA,5,,
Event,Counter,Core 0,Core 6,,
INSTR_RETIRED_ANY,FIXC0,9473381563,9211479995,,
CPU_CLK_UNHALTED_CORE,FIXC1,6829829972,6835360808,,
CPU_CLK_UNHALTED_REF,FIXC2,11687738328,11697191604,,
MEM_INST_RETIRED_ALL_LOADS,PMC0,3457782488,3363390035,,
MEM_INST_RETIRED_ALL_STORES,PMC1,3430716909,3332649754,,
TABLE,Group 3 Raw STAT,DATA,5,,
Event,Counter,Sum,Min,Max,Avg
INSTR_RETIRED_ANY STAT,FIXC0,18684861558,9211479995,9473381563,9342430779
CPU_CLK_UNHALTED_CORE STAT,FIXC1,13665190780,6829829972,6835360808,6832595390
CPU_CLK_UNHALTED_REF STAT,FIXC2,23384929932,11687738328,11697191604,11692464966
MEM_INST_RETIRED_ALL_LOADS STAT,PMC0,6821172523,3363390035,3457782488,3.410586e+09
MEM_INST_RETIRED_ALL_STORES STAT,PMC1,6763366663,3332649754,3430716909,3.381683e+09
TABLE,Group 3 Metric,DATA,5,,
Metric,Core 0,Core 6,,,
Runtime (RDTSC) [s],5.3974,5.3974,,,
Runtime unhalted [s],3.0933,3.0958,,,
Clock [MHz],1290.2489,1290.2502,,,
CPI,0.7209,0.7420,,,
Load to store ratio,1.0079,1.0092,,,
TABLE,Group 3 Metric STAT,DATA,5,,
Metric,Sum,Min,Max,Avg,
Runtime (RDTSC) [s] STAT,10.7948,5.3974,5.3974,5.3974,
Runtime unhalted [s] STAT,6.1891,3.0933,3.0958,3.0945,
