STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.206727015 GHz,
TABLE,Group 1 Raw,UOPS_RETIRE,7
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,4195761881
CPU_CLK_UNHALTED_CORE,FIXC1,1199083603
CPU_CLK_UNHALTED_REF,FIXC2,1769167636
UOPS_RETIRED_USED_CYCLES,PMC0,1120748462
UOPS_RETIRED_STALL_CYCLES,PMC1,78335141
CPU_CLOCK_UNHALTED_TOTAL_CYCLES,PMC2,1199083603
UOPS_RETIRED_STALL_CYCLES,PMC3,17051037
TABLE,Group 1 Metric,UOPS_RETIRE,7
Metric,Core 0,
Runtime (RDTSC) [s],0.9013,
Runtime unhalted [s],0.5434,
Clock [MHz],1495.6470,
CPI,0.2858,
Used cycles ratio [%],93.4671,
Unused cycles ratio [%],6.5329,
Avg stall duration [cycles],4.5942,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.206727015 GHz,
TABLE,Group 2 Raw,L3,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,4134999251
CPU_CLK_UNHALTED_CORE,FIXC1,1177198212
CPU_CLK_UNHALTED_REF,FIXC2,1736870116
L2_LINES_IN_ALL,PMC0,12023
L2_TRANS_L2_WB,PMC1,1203
TABLE,Group 2 Metric,L3,10
Metric,Core 0,
Runtime (RDTSC) [s],0.9006,
Runtime unhalted [s],0.5335,
Clock [MHz],1495.6531,
CPI,0.2847,
L3 load bandwidth [MBytes/s],0.8544,
L3 load data volume [GBytes],0.0008,
L3 evict bandwidth [MBytes/s],0.0855,
L3 evict data volume [GBytes],0.0001,
L3 bandwidth [MBytes/s],0.9399,
L3 data volume [GBytes],0.0008,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.206727015 GHz,
TABLE,Group 3 Raw,DATA,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,4199946771
CPU_CLK_UNHALTED_CORE,FIXC1,1195882308
CPU_CLK_UNHALTED_REF,FIXC2,1764440768
MEM_INST_RETIRED_ALL_LOADS,PMC0,2237165452
MEM_INST_RETIRED_ALL_STORES,PMC1,3912275
TABLE,Group 3 Metric,DATA,5
Metric,Core 0,
Runtime (RDTSC) [s],0.9008,
Runtime unhalted [s],0.5419,
Clock [MHz],1495.6500,
CPI,0.2847,
Load to store ratio,571.8324,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.206727015 GHz,
TABLE,Group 4 Raw,FLOPS_AVX,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,4160264863
CPU_CLK_UNHALTED_CORE,FIXC1,1186687382
CPU_CLK_UNHALTED_REF,FIXC2,1750870308
FP_ARITH_INST_RETIRED_256B_PACKED_SINGLE,PMC0,0
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC1,0
TABLE,Group 4 Metric,FLOPS_AVX,6
Metric,Core 0,
Runtime (RDTSC) [s],0.9008,
Runtime unhalted [s],0.5378,
Clock [MHz],1495.6534,
CPI,0.2852,
Packed SP MFLOP/s,0,
Packed DP MFLOP/s,0,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.206727015 GHz,
TABLE,Group 5 Raw,L2CACHE,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,4169076008
CPU_CLK_UNHALTED_CORE,FIXC1,1187017934
CPU_CLK_UNHALTED_REF,FIXC2,1751360852
L2_TRANS_ALL_REQUESTS,PMC0,127890
L2_RQSTS_MISS,PMC1,14038
TABLE,Group 5 Metric,L2CACHE,7
Metric,Core 0,
Runtime (RDTSC) [s],0.9005,
Runtime unhalted [s],0.5379,
Clock [MHz],1495.6510,
CPI,0.2847,
L2 request rate,3.067586e-05,
L2 miss rate,3.367173e-06,
L2 miss ratio,0.1098,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.206727015 GHz,
TABLE,Group 6 Raw,CYCLE_ACTIVITY,7
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,4151933171
CPU_CLK_UNHALTED_CORE,FIXC1,1195837016
CPU_CLK_UNHALTED_REF,FIXC2,1764373608
CYCLE_ACTIVITY_CYCLES_L2_PENDING,PMC0,136490
CYCLE_ACTIVITY_CYCLES_LDM_PENDING,PMC1,1190635291
CYCLE_ACTIVITY_CYCLES_L1D_PENDING,PMC2,401705
CYCLE_ACTIVITY_CYCLES_NO_EXECUTE,PMC3,31467510
TABLE,Group 6 Metric,CYCLE_ACTIVITY,8
Metric,Core 0,
Runtime (RDTSC) [s],0.9007,
Runtime unhalted [s],0.5419,
Clock [MHz],1495.6503,
CPI,0.2880,
Cycles without execution [%],2.6314,
Cycles without execution due to L1D [%],0.0336,
Cycles without execution due to L2 [%],0.0114,
Cycles without execution due to memory loads [%],99.5650,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.206727015 GHz,
TABLE,Group 7 Raw,TLB_INSTR,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,4106404220
CPU_CLK_UNHALTED_CORE,FIXC1,1173541694
CPU_CLK_UNHALTED_REF,FIXC2,1731475972
ITLB_MISSES_CAUSES_A_WALK,PMC0,325
ITLB_MISSES_WALK_ACTIVE,PMC1,22471
TABLE,Group 7 Metric,TLB_INSTR,7
Metric,Core 0,
Runtime (RDTSC) [s],0.9012,
Runtime unhalted [s],0.5318,
Clock [MHz],1495.6524,
CPI,0.2858,
L1 ITLB misses,325,
L1 ITLB miss rate,7.914467e-08,
L1 ITLB miss duration [Cyc],69.1415,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.206727015 GHz,
TABLE,Group 8 Raw,MEM,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,4200641016
CPU_CLK_UNHALTED_CORE,FIXC1,1195861087
CPU_CLK_UNHALTED_REF,FIXC2,1764407832
DRAM_READS,MBOX0C1,7392311
DRAM_WRITES,MBOX0C2,106783
TABLE,Group 8 Metric,MEM,10
Metric,Core 0,
Runtime (RDTSC) [s],0.9007,
Runtime unhalted [s],0.5419,
Clock [MHz],1495.6514,
CPI,0.2847,
Memory load bandwidth [MBytes/s],525.2496,
Memory load data volume [GBytes],0.4731,
Memory evict bandwidth [MBytes/s],7.5873,
