STRUCT,Info,3,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,
CPU type:,Intel Coffeelake processor,,,,
CPU clock:,2.207671203 GHz,,,,
TABLE,Group 1 Raw,UOPS_RETIRE,7,,
Event,Counter,Core 0,Core 6,,
INSTR_RETIRED_ANY,FIXC0,1984973934,1990243593,,
CPU_CLK_UNHALTED_CORE,FIXC1,1096607755,1100940081,,
CPU_CLK_UNHALTED_REF,FIXC2,1103159580,1107510536,,
UOPS_RETIRED_USED_CYCLES,PMC0,399554818,401238776,,
UOPS_RETIRED_STALL_CYCLES,PMC1,697052937,699701305,,
CPU_CLOCK_UNHALTED_TOTAL_CYCLES,PMC2,1096607755,1100940081,,
UOPS_RETIRED_STALL_CYCLES,PMC3,287313575,288109748,,
TABLE,Group 1 Raw STAT,UOPS_RETIRE,7,,
Event,Counter,Sum,Min,Max,Avg
INSTR_RETIRED_ANY STAT,FIXC0,3975217527,1984973934,1990243593,1.987609e+09
CPU_CLK_UNHALTED_CORE STAT,FIXC1,2197547836,1096607755,1100940081,1098773918
CPU_CLK_UNHALTED_REF STAT,FIXC2,2210670116,1103159580,1107510536,1105335058
UOPS_RETIRED_USED_CYCLES STAT,PMC0,800793594,399554818,401238776,400396797
UOPS_RETIRED_STALL_CYCLES STAT,PMC1,1396754242,697052937,699701305,698377121
CPU_CLOCK_UNHALTED_TOTAL_CYCLES STAT,PMC2,2197547836,1096607755,1100940081,1098773918
UOPS_RETIRED_STALL_CYCLES STAT,PMC3,575423323,287313575,288109748,2.877117e+08
TABLE,Group 1 Metric,UOPS_RETIRE,7,,
Metric,Core 0,Core 6,,,
Runtime (RDTSC) [s],0.6008,0.6008,,,
Runtime unhalted [s],0.4967,0.4987,,,
Clock [MHz],2194.5595,2194.5739,,,
CPI,0.5525,0.5532,,,
Used cycles ratio [%],36.4355,36.4451,,,
Unused cycles ratio [%],63.5645,63.5549,,,
Avg stall duration [cycles],2.4261,2.4286,,,
TABLE,Group 1 Metric STAT,UOPS_RETIRE,7,,
Metric,Sum,Min,Max,Avg,
Runtime (RDTSC) [s] STAT,1.2016,0.6008,0.6008,0.6008,
Runtime unhalted [s] STAT,0.9954,0.4967,0.4987,0.4977,
Clock [MHz] STAT,4389.1334,2194.5595,2194.5739,2194.5667,
CPI STAT,1.1057,0.5525,0.5532,0.5529,
Used cycles ratio [%] STAT,72.8806,36.4355,36.4451,36.4403,
Unused cycles ratio [%] STAT,127.1194,63.5549,63.5645,63.5597,
Avg stall duration [cycles] STAT,4.8547,2.4261,2.4286,2.4273,
STRUCT,Info,3,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,
CPU type:,Intel Coffeelake processor,,,,
CPU clock:,2.207671203 GHz,,,,
TABLE,Group 2 Raw,L3,5,,
Event,Counter,Core 0,Core 6,,
INSTR_RETIRED_ANY,FIXC0,1961074150,1996311405,,
CPU_CLK_UNHALTED_CORE,FIXC1,1083375720,1099458918,,
CPU_CLK_UNHALTED_REF,FIXC2,1089848836,1106027496,,
L2_LINES_IN_ALL,PMC0,795,77092,,
L2_TRANS_L2_WB,PMC1,68,8288,,
TABLE,Group 2 Raw STAT,L3,5,,
Event,Counter,Sum,Min,Max,Avg
INSTR_RETIRED_ANY STAT,FIXC0,3957385555,1961074150,1996311405,1.978693e+09
CPU_CLK_UNHALTED_CORE STAT,FIXC1,2182834638,1083375720,1099458918,1091417319
CPU_CLK_UNHALTED_REF STAT,FIXC2,2195876332,1089848836,1106027496,1097938166
L2_LINES_IN_ALL STAT,PMC0,77887,795,77092,38943.5000
L2_TRANS_L2_WB STAT,PMC1,8356,68,8288,4178
TABLE,Group 2 Metric,L3,10,,
Metric,Core 0,Core 6,,,
Runtime (RDTSC) [s],0.5994,0.5994,,,
Runtime unhalted [s],0.4907,0.4980,,,
Clock [MHz],2194.5588,2194.5601,,,
CPI,0.5524,0.5507,,,
L3 load bandwidth [MBytes/s],0.0849,8.2316,,,
L3 load data volume [GBytes],0.0001,0.0049,,,
L3 evict bandwidth [MBytes/s],0.0073,0.8850,,,
L3 evict data volume [GBytes],4.352000e-06,0.0005,,,
L3 bandwidth [MBytes/s],0.0921,9.1166,,,
L3 data volume [GBytes],0.0001,0.0055,,,
TABLE,Group 2 Metric STAT,L3,10,,
Metric,Sum,Min,Max,Avg,
Runtime (RDTSC) [s] STAT,1.1988,0.5994,0.5994,0.5994,
Runtime unhalted [s] STAT,0.9887,0.4907,0.4980,0.4944,
Clock [MHz] STAT,4389.1189,2194.5588,2194.5601,2194.5594,
CPI STAT,1.1031,0.5507,0.5524,0.5515,
L3 load bandwidth [MBytes/s] STAT,8.3165,0.0849,8.2316,4.1582,
L3 load data volume [GBytes] STAT,0.0050,0.0001,0.0049,0.0025,
L3 evict bandwidth [MBytes/s] STAT,0.8923,0.0073,0.8850,0.4461,
L3 evict data volume [GBytes] STAT,0.0005,4.352000e-06,0.0005,0.0003,
L3 bandwidth [MBytes/s] STAT,9.2087,0.0921,9.1166,4.6044,
L3 data volume [GBytes] STAT,0.0056,0.0001,0.0055,0.0028,
STRUCT,Info,3,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,
CPU type:,Intel Coffeelake processor,,,,
CPU clock:,2.207671203 GHz,,,,
TABLE,Group 3 Raw,DATA,5,,
Event,Counter,Core 0,Core 6,,
INSTR_RETIRED_ANY,FIXC0,2109917635,1661023540,,
CPU_CLK_UNHALTED_CORE,FIXC1,1096575919,1096571751,,
CPU_CLK_UNHALTED_REF,FIXC2,1103127656,1103123148,,
MEM_INST_RETIRED_ALL_LOADS,PMC0,843612159,665526952,,
MEM_INST_RETIRED_ALL_STORES,PMC1,2958092,2296012,,
TABLE,Group 3 Raw STAT,DATA,5,,
Event,Counter,Sum,Min,Max,Avg
INSTR_RETIRED_ANY STAT,FIXC0,3770941175,1661023540,2109917635,1.885471e+09
CPU_CLK_UNHALTED_CORE STAT,FIXC1,2193147670,1096571751,1096575919,1096573835
CPU_CLK_UNHALTED_REF STAT,FIXC2,2206250804,1103123148,1103127656,1103125402
MEM_INST_RETIRED_ALL_LOADS STAT,PMC0,1509139111,665526952,843612159,7.545696e+08
MEM_INST_RETIRED_ALL_STORES STAT,PMC1,5254104,2296012,2958092,2627052
TABLE,Group 3 Metric,DATA,5,,
Metric,Core 0,Core 6,,,
Runtime (RDTSC) [s],0.6003,0.6003,,,
Runtime unhalted [s],0.4967,0.4967,,,
Clock [MHz],2194.5593,2194.5599,,,
CPI,0.5197,0.6602,,,
Load to store ratio,285.1879,289.8621,,,
TABLE,Group 3 Metric STAT,DATA,5,,
Metric,Sum,Min,Max,Avg,
Runtime (RDTSC) [s] STAT,1.2006,0.6003,0.6003,0.6003,
Runtime unhalted [s] STAT,0.9934,0.4967,0.4967,0.4967,
Clock [MHz] STAT,4389.1192,2194.5593,2194.5599,2194.5596,
