STRUCT,Info,3,,,,,,,,,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,,,,,,,,,
CPU type:,Intel Coffeelake processor,,,,,,,,,,,,
CPU clock:,2.208021562 GHz,,,,,,,,,,,,
TABLE,Group 1 Raw,UOPS_RETIRE,7,,,,,,,,,,
Event,Counter,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5,Core 6,Core 7,Core 8,Core 9,Core 10,Core 11
INSTR_RETIRED_ANY,FIXC0,2019124983,1968445874,2020040152,2021584943,2023124245,2015125252,2027612137,2044481681,2031252085,2032141674,2033690487,2028337482
CPU_CLK_UNHALTED_CORE,FIXC1,1120316660,1091863118,1118996671,1119932510,1121174252,1119473026,1122675832,1123582636,1125394333,1125240328,1126597185,1121824348
CPU_CLK_UNHALTED_REF,FIXC2,1127514004,1099103392,1125775940,1126929528,1128542564,1126179452,1129396048,1130295992,1133537520,1131962204,1133985560,1128882872
UOPS_RETIRED_USED_CYCLES,PMC0,419262850,407777538,418523301,419391987,419103146,418905537,420609352,425291839,421038266,421403878,421655986,420603134
UOPS_RETIRED_STALL_CYCLES,PMC1,701053810,684085580,700473370,700540523,702071106,700567489,702066480,698290797,704356067,703836450,704941199,701221214
CPU_CLOCK_UNHALTED_TOTAL_CYCLES,PMC2,1120316660,1091863118,1118996671,1119932510,1121174252,1119473026,1122675832,1123582636,1125394333,1125240328,1126597185,1121824348
UOPS_RETIRED_STALL_CYCLES,PMC3,280896736,273223732,280704753,281360976,281100577,280137356,282039517,283068080,281914469,282723844,282677524,280691425
TABLE,Group 1 Raw STAT,UOPS_RETIRE,7,,,,,,,,,,
Event,Counter,Sum,Min,Max,Avg,,,,,,,,
INSTR_RETIRED_ANY STAT,FIXC0,24264960995,1968445874,2044481681,2.022080e+09,,,,,,,,
CPU_CLK_UNHALTED_CORE STAT,FIXC1,13437070899,1091863118,1126597185,1.119756e+09,,,,,,,,
CPU_CLK_UNHALTED_REF STAT,FIXC2,13522105076,1099103392,1133985560,1.126842e+09,,,,,,,,
UOPS_RETIRED_USED_CYCLES STAT,PMC0,5033566814,407777538,425291839,4.194639e+08,,,,,,,,
UOPS_RETIRED_STALL_CYCLES STAT,PMC1,8403504085,684085580,704941199,7.002920e+08,,,,,,,,
CPU_CLOCK_UNHALTED_TOTAL_CYCLES STAT,PMC2,13437070899,1091863118,1126597185,1.119756e+09,,,,,,,,
UOPS_RETIRED_STALL_CYCLES STAT,PMC3,3370538989,273223732,283068080,2.808782e+08,,,,,,,,
TABLE,Group 1 Metric,UOPS_RETIRE,7,,,,,,,,,,
Metric,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5,Core 6,Core 7,Core 8,Core 9,Core 10,Core 11,
Runtime (RDTSC) [s],0.5988,0.5988,0.5988,0.5988,0.5988,0.5988,0.5988,0.5988,0.5988,0.5988,0.5988,0.5988,
Runtime unhalted [s],0.5074,0.4945,0.5068,0.5072,0.5078,0.5070,0.5085,0.5089,0.5097,0.5096,0.5102,0.5081,
Clock [MHz],2193.9269,2193.4764,2194.7252,2194.3121,2193.6053,2194.8727,2194.8832,2194.9071,2192.1594,2194.9098,2193.6354,2194.2155,
CPI,0.5549,0.5547,0.5539,0.5540,0.5542,0.5555,0.5537,0.5496,0.5540,0.5537,0.5540,0.5531,
Used cycles ratio [%],37.4236,37.3469,37.4017,37.4480,37.3807,37.4199,37.4649,37.8514,37.4125,37.4501,37.4274,37.4928,
Unused cycles ratio [%],62.5764,62.6531,62.5983,62.5520,62.6193,62.5801,62.5351,62.1486,62.5875,62.5499,62.5726,62.5072,
Avg stall duration [cycles],2.4958,2.5038,2.4954,2.4898,2.4976,2.5008,2.4892,2.4669,2.4985,2.4895,2.4938,2.4982,
TABLE,Group 1 Metric STAT,UOPS_RETIRE,7,,,,,,,,,,
Metric,Sum,Min,Max,Avg,,,,,,,,,
Runtime (RDTSC) [s] STAT,7.1856,0.5988,0.5988,0.5988,,,,,,,,,
Runtime unhalted [s] STAT,6.0857,0.4945,0.5102,0.5071,,,,,,,,,
Clock [MHz] STAT,26329.6290,2192.1594,2194.9098,2194.1357,,,,,,,,,
CPI STAT,6.6453,0.5496,0.5555,0.5538,,,,,,,,,
Used cycles ratio [%] STAT,449.5199,37.3469,37.8514,37.4600,,,,,,,,,
Unused cycles ratio [%] STAT,750.4801,62.1486,62.6531,62.5400,,,,,,,,,
Avg stall duration [cycles] STAT,29.9193,2.4669,2.5038,2.4933,,,,,,,,,
STRUCT,Info,3,,,,,,,,,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,,,,,,,,,
CPU type:,Intel Coffeelake processor,,,,,,,,,,,,
CPU clock:,2.208021562 GHz,,,,,,,,,,,,
TABLE,Group 2 Raw,L3,5,,,,,,,,,,
Event,Counter,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5,Core 6,Core 7,Core 8,Core 9,Core 10,Core 11
INSTR_RETIRED_ANY,FIXC0,2011734320,1995445539,2018800189,2020173330,2021301146,2014841844,2025908466,2034024694,2027537514,2029720886,2030390651,2027917859
CPU_CLK_UNHALTED_CORE,FIXC1,1114707802,1107048581,1118500350,1119134777,1119992886,1119800738,1121658125,1122284555,1123297444,1124188774,1124586395,1122954439
CPU_CLK_UNHALTED_REF,FIXC2,1121483496,1113825784,1125278680,1125879532,1126825292,1126493448,1128359484,1128989408,1130080528,1130952688,1131317560,1129663952
L2_LINES_IN_ALL,PMC0,9228,21439,3173,2634,5265,57167,501,926,462,1366,2038,75172
L2_TRANS_L2_WB,PMC1,1357,2041,304,171,318,10257,35,74,20,54,137,12147
TABLE,Group 2 Raw STAT,L3,5,,,,,,,,,,
Event,Counter,Sum,Min,Max,Avg,,,,,,,,
INSTR_RETIRED_ANY STAT,FIXC0,24257796438,1995445539,2034024694,2.021483e+09,,,,,,,,
CPU_CLK_UNHALTED_CORE STAT,FIXC1,13438154866,1107048581,1124586395,1.119846e+09,,,,,,,,
CPU_CLK_UNHALTED_REF STAT,FIXC2,13519149852,1113825784,1131317560,1126595821,,,,,,,,
L2_LINES_IN_ALL STAT,PMC0,179371,462,75172,14947.5833,,,,,,,,
L2_TRANS_L2_WB STAT,PMC1,26915,20,12147,2242.9167,,,,,,,,
TABLE,Group 2 Metric,L3,10,,,,,,,,,,
Metric,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5,Core 6,Core 7,Core 8,Core 9,Core 10,Core 11,
Runtime (RDTSC) [s],0.5968,0.5968,0.5968,0.5968,0.5968,0.5968,0.5968,0.5968,0.5968,0.5968,0.5968,0.5968,
Runtime unhalted [s],0.5048,0.5014,0.5066,0.5068,0.5072,0.5072,0.5080,0.5083,0.5087,0.5091,0.5093,0.5086,
Clock [MHz],2194.6813,2194.5866,2194.7211,2194.7941,2194.6334,2194.9033,2194.9081,2194.9085,2194.7684,2194.8160,2194.8842,2194.9073,
CPI,0.5541,0.5548,0.5540,0.5540,0.5541,0.5558,0.5537,0.5518,0.5540,0.5539,0.5539,0.5537,
L3 load bandwidth [MBytes/s],0.9896,2.2991,0.3403,0.2825,0.5646,6.1305,0.0537,0.0993,0.0495,0.1465,0.2186,8.0614,
L3 load data volume [GBytes],0.0006,0.0014,0.0002,0.0002,0.0003,0.0037,3.206400e-05,0.0001,2.956800e-05,0.0001,0.0001,0.0048,
L3 evict bandwidth [MBytes/s],0.1455,0.2189,0.0326,0.0183,0.0341,1.1000,0.0038,0.0079,0.0021,0.0058,0.0147,1.3026,
L3 evict data volume [GBytes],0.0001,0.0001,1.945600e-05,1.094400e-05,2.035200e-05,0.0007,2.240000e-06,4.736000e-06,1.280000e-06,3.456000e-06,8.768000e-06,0.0008,
L3 bandwidth [MBytes/s],1.1351,2.5180,0.3729,0.3008,0.5987,7.2305,0.0575,0.1072,0.0517,0.1523,0.2332,9.3640,
L3 data volume [GBytes],0.0007,0.0015,0.0002,0.0002,0.0004,0.0043,3.430400e-05,0.0001,3.084800e-05,0.0001,0.0001,0.0056,
TABLE,Group 2 Metric STAT,L3,10,,,,,,,,,,
Metric,Sum,Min,Max,Avg,,,,,,,,,
Runtime (RDTSC) [s] STAT,7.1616,0.5968,0.5968,0.5968,,,,,,,,,
Runtime unhalted [s] STAT,6.0860,0.5014,0.5093,0.5072,,,,,,,,,
Clock [MHz] STAT,26337.5123,2194.5866,2194.9085,2194.7927,,,,,,,,,
CPI STAT,6.6478,0.5518,0.5558,0.5540,,,,,,,,,
L3 load bandwidth [MBytes/s] STAT,19.2356,0.0495,8.0614,1.6030,,,,,,,,,
L3 load data volume [GBytes] STAT,0.0116,2.956800e-05,0.0048,0.0010,,,,,,,,,
L3 evict bandwidth [MBytes/s] STAT,2.8863,0.0021,1.3026,0.2405,,,,,,,,,
L3 evict data volume [GBytes] STAT,0.0018,1.280000e-06,0.0008,0.0001,,,,,,,,,
L3 bandwidth [MBytes/s] STAT,22.1219,0.0517,9.3640,1.8435,,,,,,,,,
L3 data volume [GBytes] STAT,0.0133,3.084800e-05,0.0056,0.0011,,,,,,,,,
STRUCT,Info,3,,,,,,,,,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,,,,,,,,,
CPU type:,Intel Coffeelake processor,,,,,,,,,,,,
CPU clock:,2.208021562 GHz,,,,,,,,,,,,
TABLE,Group 3 Raw,DATA,5,,,,,,,,,,
Event,Counter,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5,Core 6,Core 7,Core 8,Core 9,Core 10,Core 11
INSTR_RETIRED_ANY,FIXC0,2012864473,2011576133,2013176021,2012577630,2012275204,2002556373,2013050030,2012682270,2011699732,2012284006,2011402073,2010221715
CPU_CLK_UNHALTED_CORE,FIXC1,1115080974,1115952806,1115054161,1114873649,1115305933,1113929603,1114846793,1114873280,1114569971,1114573619,1114165806,1112813157
CPU_CLK_UNHALTED_REF,FIXC2,1121806232,1125208576,1121807520,1121660780,1123002784,1120642800,1121507784,1121746800,1121228656,1121335100,1120821464,1119531624
MEM_INST_RETIRED_ALL_LOADS,PMC0,803262976,802653165,803389994,803150947,803003972,798966818,803340670,803179534,802801831,803032596,802682484,802137291
MEM_INST_RETIRED_ALL_STORES,PMC1,16445859,16550504,16446889,16441048,16486731,16618586,16442975,16460693,16431943,16442453,16430495,16550594
TABLE,Group 3 Raw STAT,DATA,5,,,,,,,,,,
Event,Counter,Sum,Min,Max,Avg,,,,,,,,
INSTR_RETIRED_ANY STAT,FIXC0,24136365660,2002556373,2013176021,2011363805,,,,,,,,
CPU_CLK_UNHALTED_CORE STAT,FIXC1,13376039752,1112813157,1115952806,1.114670e+09,,,,,,,,
CPU_CLK_UNHALTED_REF STAT,FIXC2,13460300120,1119531624,1125208576,1.121692e+09,,,,,,,,
MEM_INST_RETIRED_ALL_LOADS STAT,PMC0,9631602278,798966818,803389994,8.026335e+08,,,,,,,,
MEM_INST_RETIRED_ALL_STORES STAT,PMC1,197748770,16430495,16618586,1.647906e+07,,,,,,,,
TABLE,Group 3 Metric,DATA,5,,,,,,,,,,
Metric,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5,Core 6,Core 7,Core 8,Core 9,Core 10,Core 11,
Runtime (RDTSC) [s],0.5973,0.5973,0.5973,0.5973,0.5973,0.5973,0.5973,0.5973,0.5973,0.5973,0.5973,0.5973,
Runtime unhalted [s],0.5050,0.5054,0.5050,0.5049,0.5051,0.5045,0.5049,0.5049,0.5048,0.5048,0.5046,0.5040,
Clock [MHz],2194.7844,2189.8588,2194.7291,2194.6609,2192.8882,2194.7944,2194.9074,2194.4919,2194.9087,2194.7075,2194.9099,2194.7709,
CPI,0.5540,0.5548,0.5539,0.5540,0.5543,0.5563,0.5538,0.5539,0.5540,0.5539,0.5539,0.5536,
Load to store ratio,48.8429,48.4972,48.8475,48.8503,48.7061,48.0767,48.8562,48.7938,48.8562,48.8390,48.8532,48.4658,
TABLE,Group 3 Metric STAT,DATA,5,,,,,,,,,,
Metric,Sum,Min,Max,Avg,,,,,,,,,
Runtime (RDTSC) [s] STAT,7.1676,0.5973,0.5973,0.5973,,,,,,,,,
Runtime unhalted [s] STAT,6.0579,0.5040,0.5054,0.5048,,,,,,,,,
Clock [MHz] STAT,26330.4121,2189.8588,2194.9099,2194.2010,,,,,,,,,
CPI STAT,6.6504,0.5536,0.5563,0.5542,,,,,,,,,
Load to store ratio STAT,584.4849,48.0767,48.8562,48.7071,,,,,,,,,
STRUCT,Info,3,,,,,,,,,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,,,,,,,,,
CPU type:,Intel Coffeelake processor,,,,,,,,,,,,
CPU clock:,2.208021562 GHz,,,,,,,,,,,,
TABLE,Group 4 Raw,FLOPS_AVX,5,,,,,,,,,,
Event,Counter,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5,Core 6,Core 7,Core 8,Core 9,Core 10,Core 11
INSTR_RETIRED_ANY,FIXC0,2036214189,2056756613,1928415893,1949160577,1742952965,1884349293,1944261878,1878853825,1955793184,1981086398,2103129871,2046839941
CPU_CLK_UNHALTED_CORE,FIXC1,1115021105,1114384027,1115209594,1115053085,1114857052,1114944905,1115302698,1114907281,1115448300,1115238295,1115239612,1110936817
