STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.207946286 GHz,
TABLE,Group 1 Raw,UOPS_RETIRE,7
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,19124435556
CPU_CLK_UNHALTED_CORE,FIXC1,8131795777
CPU_CLK_UNHALTED_REF,FIXC2,10586537888
UOPS_RETIRED_USED_CYCLES,PMC0,6249875129
UOPS_RETIRED_STALL_CYCLES,PMC1,1881920648
CPU_CLOCK_UNHALTED_TOTAL_CYCLES,PMC2,8131795777
UOPS_RETIRED_STALL_CYCLES,PMC3,1877921659
TABLE,Group 1 Metric,UOPS_RETIRE,7
Metric,Core 0,
Runtime (RDTSC) [s],4.8996,
Runtime unhalted [s],3.6830,
Clock [MHz],1695.9811,
CPI,0.4252,
Used cycles ratio [%],76.8573,
Unused cycles ratio [%],23.1427,
Avg stall duration [cycles],1.0021,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.207946286 GHz,
TABLE,Group 2 Raw,L3,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,19125017327
CPU_CLK_UNHALTED_CORE,FIXC1,8128827558
CPU_CLK_UNHALTED_REF,FIXC2,10582585108
L2_LINES_IN_ALL,PMC0,53759
L2_TRANS_L2_WB,PMC1,5892
TABLE,Group 2 Metric,L3,10
Metric,Core 0,
Runtime (RDTSC) [s],4.8989,
Runtime unhalted [s],3.6816,
Clock [MHz],1695.9953,
CPI,0.4250,
L3 load bandwidth [MBytes/s],0.7023,
L3 load data volume [GBytes],0.0034,
L3 evict bandwidth [MBytes/s],0.0770,
L3 evict data volume [GBytes],0.0004,
L3 bandwidth [MBytes/s],0.7793,
L3 data volume [GBytes],0.0038,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.207946286 GHz,
TABLE,Group 3 Raw,DATA,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,19126406641
CPU_CLK_UNHALTED_CORE,FIXC1,8129321995
CPU_CLK_UNHALTED_REF,FIXC2,10583230672
MEM_INST_RETIRED_ALL_LOADS,PMC0,8476602731
MEM_INST_RETIRED_ALL_STORES,PMC1,116159517
TABLE,Group 3 Metric,DATA,5
Metric,Core 0,
Runtime (RDTSC) [s],4.8992,
Runtime unhalted [s],3.6818,
Clock [MHz],1695.9950,
CPI,0.4250,
Load to store ratio,72.9738,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.207946286 GHz,
TABLE,Group 4 Raw,FLOPS_AVX,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,19126909410
CPU_CLK_UNHALTED_CORE,FIXC1,8129258736
CPU_CLK_UNHALTED_REF,FIXC2,10583146032
FP_ARITH_INST_RETIRED_256B_PACKED_SINGLE,PMC0,8294255398
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC1,0
TABLE,Group 4 Metric,FLOPS_AVX,6
Metric,Core 0,
Runtime (RDTSC) [s],4.8991,
Runtime unhalted [s],3.6818,
Clock [MHz],1695.9954,
CPI,0.4250,
Packed SP MFLOP/s,13544.0168,
Packed DP MFLOP/s,0,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.207946286 GHz,
TABLE,Group 5 Raw,L2CACHE,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,19125744883
CPU_CLK_UNHALTED_CORE,FIXC1,8129037021
CPU_CLK_UNHALTED_REF,FIXC2,10582860924
L2_TRANS_ALL_REQUESTS,PMC0,459059
L2_RQSTS_MISS,PMC1,57470
TABLE,Group 5 Metric,L2CACHE,7
Metric,Core 0,
Runtime (RDTSC) [s],4.8991,
Runtime unhalted [s],3.6817,
Clock [MHz],1695.9948,
CPI,0.4250,
L2 request rate,2.400215e-05,
L2 miss rate,3.004850e-06,
L2 miss ratio,0.1252,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.207946286 GHz,
TABLE,Group 6 Raw,CYCLE_ACTIVITY,7
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,19124484916
CPU_CLK_UNHALTED_CORE,FIXC1,8129086772
CPU_CLK_UNHALTED_REF,FIXC2,10582929648
CYCLE_ACTIVITY_CYCLES_L2_PENDING,PMC0,330163
CYCLE_ACTIVITY_CYCLES_LDM_PENDING,PMC1,7960338831
CYCLE_ACTIVITY_CYCLES_L1D_PENDING,PMC2,643334
CYCLE_ACTIVITY_CYCLES_NO_EXECUTE,PMC3,489608694
TABLE,Group 6 Metric,CYCLE_ACTIVITY,8
Metric,Core 0,
Runtime (RDTSC) [s],4.8991,
Runtime unhalted [s],3.6817,
Clock [MHz],1695.9942,
CPI,0.4251,
Cycles without execution [%],6.0229,
Cycles without execution due to L1D [%],0.0079,
Cycles without execution due to L2 [%],0.0041,
Cycles without execution due to memory loads [%],97.9241,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.207946286 GHz,
TABLE,Group 7 Raw,TLB_INSTR,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,19124884783
CPU_CLK_UNHALTED_CORE,FIXC1,8128952961
CPU_CLK_UNHALTED_REF,FIXC2,10582748040
ITLB_MISSES_CAUSES_A_WALK,PMC0,3179
ITLB_MISSES_WALK_ACTIVE,PMC1,104950
TABLE,Group 7 Metric,TLB_INSTR,7
Metric,Core 0,
Runtime (RDTSC) [s],4.8990,
Runtime unhalted [s],3.6817,
Clock [MHz],1695.9954,
CPI,0.4250,
L1 ITLB misses,3179,
L1 ITLB miss rate,1.662232e-07,
L1 ITLB miss duration [Cyc],33.0135,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.207946286 GHz,
TABLE,Group 8 Raw,MEM,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,19125461198
CPU_CLK_UNHALTED_CORE,FIXC1,8129275683
CPU_CLK_UNHALTED_REF,FIXC2,10583165352
DRAM_READS,MBOX0C1,1081321
DRAM_WRITES,MBOX0C2,198778
TABLE,Group 8 Metric,MEM,10
Metric,Core 0,
Runtime (RDTSC) [s],4.8992,
Runtime unhalted [s],3.6818,
Clock [MHz],1695.9958,
CPI,0.4250,
Memory load bandwidth [MBytes/s],14.1257,
Memory load data volume [GBytes],0.0692,
