STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.207991291 GHz,
TABLE,Group 1 Raw,UOPS_RETIRE,7
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,3746232491
CPU_CLK_UNHALTED_CORE,FIXC1,1200884968
CPU_CLK_UNHALTED_REF,FIXC2,2208261924
UOPS_RETIRED_USED_CYCLES,PMC0,806696013
UOPS_RETIRED_STALL_CYCLES,PMC1,394219205
CPU_CLOCK_UNHALTED_TOTAL_CYCLES,PMC2,1200915218
UOPS_RETIRED_STALL_CYCLES,PMC3,231577840
TABLE,Group 1 Metric,UOPS_RETIRE,7
Metric,Core 0,
Runtime (RDTSC) [s],1.1007,
Runtime unhalted [s],0.5439,
Clock [MHz],1200.7378,
CPI,0.3206,
Used cycles ratio [%],67.1734,
Unused cycles ratio [%],32.8266,
Avg stall duration [cycles],1.7023,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.207991291 GHz,
TABLE,Group 2 Raw,L3,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,3642993394
CPU_CLK_UNHALTED_CORE,FIXC1,1165263040
CPU_CLK_UNHALTED_REF,FIXC2,2175140728
L2_LINES_IN_ALL,PMC0,17686
L2_TRANS_L2_WB,PMC1,2180
TABLE,Group 2 Metric,L3,10
Metric,Core 0,
Runtime (RDTSC) [s],1.1008,
Runtime unhalted [s],0.5277,
Clock [MHz],1182.8617,
CPI,0.3199,
L3 load bandwidth [MBytes/s],1.0283,
L3 load data volume [GBytes],0.0011,
L3 evict bandwidth [MBytes/s],0.1267,
L3 evict data volume [GBytes],0.0001,
L3 bandwidth [MBytes/s],1.1550,
L3 data volume [GBytes],0.0013,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.207991291 GHz,
TABLE,Group 3 Raw,DATA,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,3592263070
CPU_CLK_UNHALTED_CORE,FIXC1,1152134434
CPU_CLK_UNHALTED_REF,FIXC2,2179517720
MEM_INST_RETIRED_ALL_LOADS,PMC0,1436606888
MEM_INST_RETIRED_ALL_STORES,PMC1,2517509
TABLE,Group 3 Metric,DATA,5
Metric,Core 0,
Runtime (RDTSC) [s],1.1004,
Runtime unhalted [s],0.5218,
Clock [MHz],1167.1861,
CPI,0.3207,
Load to store ratio,570.6462,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.207991291 GHz,
TABLE,Group 4 Raw,FLOPS_AVX,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,3624197938
CPU_CLK_UNHALTED_CORE,FIXC1,1166242238
CPU_CLK_UNHALTED_REF,FIXC2,2185986700
FP_ARITH_INST_RETIRED_256B_PACKED_SINGLE,PMC0,0
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC1,0
TABLE,Group 4 Metric,FLOPS_AVX,6
Metric,Core 0,
Runtime (RDTSC) [s],1.1003,
Runtime unhalted [s],0.5282,
Clock [MHz],1177.9819,
CPI,0.3218,
Packed SP MFLOP/s,0,
Packed DP MFLOP/s,0,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.207991291 GHz,
TABLE,Group 5 Raw,L2CACHE,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,3654934946
CPU_CLK_UNHALTED_CORE,FIXC1,1169451117
CPU_CLK_UNHALTED_REF,FIXC2,2170579460
L2_TRANS_ALL_REQUESTS,PMC0,377477
L2_RQSTS_MISS,PMC1,42272
TABLE,Group 5 Metric,L2CACHE,7
Metric,Core 0,
Runtime (RDTSC) [s],1.1003,
Runtime unhalted [s],0.5296,
Clock [MHz],1189.6076,
CPI,0.3200,
L2 request rate,0.0001,
L2 miss rate,1.156573e-05,
L2 miss ratio,0.1120,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.207991291 GHz,
TABLE,Group 6 Raw,CYCLE_ACTIVITY,7
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,3741004156
CPU_CLK_UNHALTED_CORE,FIXC1,1197867021
CPU_CLK_UNHALTED_REF,FIXC2,2234040968
CYCLE_ACTIVITY_CYCLES_L2_PENDING,PMC0,1134368
CYCLE_ACTIVITY_CYCLES_LDM_PENDING,PMC1,1193321989
CYCLE_ACTIVITY_CYCLES_L1D_PENDING,PMC2,1360330
CYCLE_ACTIVITY_CYCLES_NO_EXECUTE,PMC3,7179690
TABLE,Group 6 Metric,CYCLE_ACTIVITY,8
Metric,Core 0,
Runtime (RDTSC) [s],1.1000,
Runtime unhalted [s],0.5425,
Clock [MHz],1183.8995,
CPI,0.3202,
Cycles without execution [%],0.5994,
Cycles without execution due to L1D [%],0.1136,
Cycles without execution due to L2 [%],0.0947,
Cycles without execution due to memory loads [%],99.6206,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.207991291 GHz,
TABLE,Group 7 Raw,TLB_INSTR,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,3699469371
CPU_CLK_UNHALTED_CORE,FIXC1,1184181639
CPU_CLK_UNHALTED_REF,FIXC2,2197846144
ITLB_MISSES_CAUSES_A_WALK,PMC0,2240
ITLB_MISSES_WALK_ACTIVE,PMC1,102144
TABLE,Group 7 Metric,TLB_INSTR,7
Metric,Core 0,
Runtime (RDTSC) [s],1.1002,
Runtime unhalted [s],0.5363,
Clock [MHz],1189.6478,
CPI,0.3201,
L1 ITLB misses,2240,
L1 ITLB miss rate,6.054922e-07,
L1 ITLB miss duration [Cyc],45.6000,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.207991291 GHz,
TABLE,Group 8 Raw,MEM,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,3694880529
CPU_CLK_UNHALTED_CORE,FIXC1,1181463953
CPU_CLK_UNHALTED_REF,FIXC2,2186101884
DRAM_READS,MBOX0C1,10961221
DRAM_WRITES,MBOX0C2,1375046
TABLE,Group 8 Metric,MEM,10
Metric,Core 0,
Runtime (RDTSC) [s],1.1003,
Runtime unhalted [s],0.5351,
Clock [MHz],1193.2939,
CPI,0.3198,
Memory load bandwidth [MBytes/s],637.5529,
Memory load data volume [GBytes],0.7015,
Memory evict bandwidth [MBytes/s],79.9787,
