STRUCT,Info,3,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,
CPU type:,Intel Coffeelake processor,,,,
CPU clock:,2.207990256 GHz,,,,
TABLE,Group 1 Raw,UOPS_RETIRE,7,,
Event,Counter,Core 0,Core 6,,
INSTR_RETIRED_ANY,FIXC0,938596999,940621855,,
CPU_CLK_UNHALTED_CORE,FIXC1,8636099245,8645664238,,
CPU_CLK_UNHALTED_REF,FIXC2,11242928264,11255708720,,
UOPS_RETIRED_USED_CYCLES,PMC0,371488741,374106892,,
UOPS_RETIRED_STALL_CYCLES,PMC1,8264610504,8271557346,,
CPU_CLOCK_UNHALTED_TOTAL_CYCLES,PMC2,8636099245,8645664238,,
UOPS_RETIRED_STALL_CYCLES,PMC3,213539692,215084703,,
TABLE,Group 1 Raw STAT,UOPS_RETIRE,7,,
Event,Counter,Sum,Min,Max,Avg
INSTR_RETIRED_ANY STAT,FIXC0,1879218854,938596999,940621855,939609427
CPU_CLK_UNHALTED_CORE STAT,FIXC1,17281763483,8636099245,8645664238,8.640882e+09
CPU_CLK_UNHALTED_REF STAT,FIXC2,22498636984,11242928264,11255708720,11249318492
UOPS_RETIRED_USED_CYCLES STAT,PMC0,745595633,371488741,374106892,3.727978e+08
UOPS_RETIRED_STALL_CYCLES STAT,PMC1,16536167850,8264610504,8271557346,8268083925
CPU_CLOCK_UNHALTED_TOTAL_CYCLES STAT,PMC2,17281763483,8636099245,8645664238,8.640882e+09
UOPS_RETIRED_STALL_CYCLES STAT,PMC3,428624395,213539692,215084703,2.143122e+08
TABLE,Group 1 Metric,UOPS_RETIRE,7,,
Metric,Core 0,Core 6,,,
Runtime (RDTSC) [s],5.1977,5.1977,,,
Runtime unhalted [s],3.9113,3.9156,,,
Clock [MHz],1696.0371,1695.9876,,,
CPI,9.2011,9.1914,,,
Used cycles ratio [%],4.3016,4.3271,,,
Unused cycles ratio [%],95.6984,95.6729,,,
Avg stall duration [cycles],38.7029,38.4572,,,
TABLE,Group 1 Metric STAT,UOPS_RETIRE,7,,
Metric,Sum,Min,Max,Avg,
Runtime (RDTSC) [s] STAT,10.3954,5.1977,5.1977,5.1977,
Runtime unhalted [s] STAT,7.8269,3.9113,3.9156,3.9135,
Clock [MHz] STAT,3392.0247,1695.9876,1696.0371,1696.0123,
CPI STAT,18.3925,9.1914,9.2011,9.1962,
Used cycles ratio [%] STAT,8.6287,4.3016,4.3271,4.3143,
Unused cycles ratio [%] STAT,191.3713,95.6729,95.6984,95.6857,
Avg stall duration [cycles] STAT,77.1601,38.4572,38.7029,38.5800,
STRUCT,Info,3,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,
CPU type:,Intel Coffeelake processor,,,,
CPU clock:,2.207990256 GHz,,,,
TABLE,Group 2 Raw,L3,5,,
Event,Counter,Core 0,Core 6,,
INSTR_RETIRED_ANY,FIXC0,938080061,937806665,,
CPU_CLK_UNHALTED_CORE,FIXC1,8634129539,8638758063,,
CPU_CLK_UNHALTED_REF,FIXC2,11240337820,11246430336,,
L2_LINES_IN_ALL,PMC0,421988260,403749277,,
L2_TRANS_L2_WB,PMC1,230825979,233470062,,
TABLE,Group 2 Raw STAT,L3,5,,
Event,Counter,Sum,Min,Max,Avg
INSTR_RETIRED_ANY STAT,FIXC0,1875886726,937806665,938080061,937943363
CPU_CLK_UNHALTED_CORE STAT,FIXC1,17272887602,8634129539,8638758063,8636443801
CPU_CLK_UNHALTED_REF STAT,FIXC2,22486768156,11240337820,11246430336,11243384078
L2_LINES_IN_ALL STAT,PMC0,825737537,403749277,421988260,4.128688e+08
L2_TRANS_L2_WB STAT,PMC1,464296041,230825979,233470062,2.321480e+08
TABLE,Group 2 Metric,L3,10,,
Metric,Core 0,Core 6,,,
Runtime (RDTSC) [s],5.1964,5.1964,,,
Runtime unhalted [s],3.9104,3.9125,,,
Clock [MHz],1696.0410,1696.0309,,,
CPI,9.2040,9.2117,,,
L3 load bandwidth [MBytes/s],5197.2701,4972.6360,,,
L3 load data volume [GBytes],27.0072,25.8400,,,
L3 evict bandwidth [MBytes/s],2842.8870,2875.4519,,,
L3 evict data volume [GBytes],14.7729,14.9421,,,
L3 bandwidth [MBytes/s],8040.1571,7848.0880,,,
L3 data volume [GBytes],41.7801,40.7820,,,
TABLE,Group 2 Metric STAT,L3,10,,
Metric,Sum,Min,Max,Avg,
Runtime (RDTSC) [s] STAT,10.3928,5.1964,5.1964,5.1964,
Runtime unhalted [s] STAT,7.8229,3.9104,3.9125,3.9115,
Clock [MHz] STAT,3392.0719,1696.0309,1696.0410,1696.0359,
CPI STAT,18.4157,9.2040,9.2117,9.2079,
L3 load bandwidth [MBytes/s] STAT,10169.9061,4972.6360,5197.2701,5084.9531,
L3 load data volume [GBytes] STAT,52.8472,25.8400,27.0072,26.4236,
L3 evict bandwidth [MBytes/s] STAT,5718.3389,2842.8870,2875.4519,2859.1695,
L3 evict data volume [GBytes] STAT,29.7150,14.7729,14.9421,14.8575,
L3 bandwidth [MBytes/s] STAT,15888.2451,7848.0880,8040.1571,7944.1226,
L3 data volume [GBytes] STAT,82.5621,40.7820,41.7801,41.2810,
STRUCT,Info,3,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,
CPU type:,Intel Coffeelake processor,,,,
CPU clock:,2.207990256 GHz,,,,
TABLE,Group 3 Raw,DATA,5,,
Event,Counter,Core 0,Core 6,,
INSTR_RETIRED_ANY,FIXC0,938417626,938263727,,
CPU_CLK_UNHALTED_CORE,FIXC1,8636210002,8641020245,,
CPU_CLK_UNHALTED_REF,FIXC2,11243040872,11249305428,,
MEM_INST_RETIRED_ALL_LOADS,PMC0,341263012,341206936,,
MEM_INST_RETIRED_ALL_STORES,PMC1,341218853,341162849,,
TABLE,Group 3 Raw STAT,DATA,5,,
Event,Counter,Sum,Min,Max,Avg
INSTR_RETIRED_ANY STAT,FIXC0,1876681353,938263727,938417626,9.383407e+08
CPU_CLK_UNHALTED_CORE STAT,FIXC1,17277230247,8636210002,8641020245,8.638615e+09
CPU_CLK_UNHALTED_REF STAT,FIXC2,22492346300,11243040872,11249305428,11246173150
MEM_INST_RETIRED_ALL_LOADS STAT,PMC0,682469948,341206936,341263012,341234974
MEM_INST_RETIRED_ALL_STORES STAT,PMC1,682381702,341162849,341218853,341190851
TABLE,Group 3 Metric,DATA,5,,
Metric,Core 0,Core 6,,,
Runtime (RDTSC) [s],5.1975,5.1975,,,
Runtime unhalted [s],3.9113,3.9135,,,
Clock [MHz],1696.0418,1696.0415,,,
CPI,9.2029,9.2096,,,
Load to store ratio,1.0001,1.0001,,,
TABLE,Group 3 Metric STAT,DATA,5,,
Metric,Sum,Min,Max,Avg,
Runtime (RDTSC) [s] STAT,10.3950,5.1975,5.1975,5.1975,
Runtime unhalted [s] STAT,7.8248,3.9113,3.9135,3.9124,
