STRUCT,Info,3,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,
CPU type:,Intel Coffeelake processor,,,,
CPU clock:,2.207793544 GHz,,,,
TABLE,Group 1 Raw,UOPS_RETIRE,7,,
Event,Counter,Core 0,Core 6,,
INSTR_RETIRED_ANY,FIXC0,835164302,839189908,,
CPU_CLK_UNHALTED_CORE,FIXC1,1315896260,1320302987,,
CPU_CLK_UNHALTED_REF,FIXC2,1323760400,1328191856,,
UOPS_RETIRED_USED_CYCLES,PMC0,304422797,305101765,,
UOPS_RETIRED_STALL_CYCLES,PMC1,1011473463,1015201222,,
CPU_CLOCK_UNHALTED_TOTAL_CYCLES,PMC2,1315896260,1320302987,,
UOPS_RETIRED_STALL_CYCLES,PMC3,95119273,95058006,,
TABLE,Group 1 Raw STAT,UOPS_RETIRE,7,,
Event,Counter,Sum,Min,Max,Avg
INSTR_RETIRED_ANY STAT,FIXC0,1674354210,835164302,839189908,837177105
CPU_CLK_UNHALTED_CORE STAT,FIXC1,2636199247,1315896260,1320302987,1.318100e+09
CPU_CLK_UNHALTED_REF STAT,FIXC2,2651952256,1323760400,1328191856,1325976128
UOPS_RETIRED_USED_CYCLES STAT,PMC0,609524562,304422797,305101765,304762281
UOPS_RETIRED_STALL_CYCLES STAT,PMC1,2026674685,1011473463,1015201222,1.013337e+09
CPU_CLOCK_UNHALTED_TOTAL_CYCLES STAT,PMC2,2636199247,1315896260,1320302987,1.318100e+09
UOPS_RETIRED_STALL_CYCLES STAT,PMC3,190177279,95058006,95119273,9.508864e+07
TABLE,Group 1 Metric,UOPS_RETIRE,7,,
Metric,Core 0,Core 6,,,
Runtime (RDTSC) [s],0.7008,0.7008,,,
Runtime unhalted [s],0.5960,0.5980,,,
Clock [MHz],2194.6776,2194.6802,,,
CPI,1.5756,1.5733,,,
Used cycles ratio [%],23.1343,23.1085,,,
Unused cycles ratio [%],76.8657,76.8915,,,
Avg stall duration [cycles],10.6337,10.6798,,,
TABLE,Group 1 Metric STAT,UOPS_RETIRE,7,,
Metric,Sum,Min,Max,Avg,
Runtime (RDTSC) [s] STAT,1.4016,0.7008,0.7008,0.7008,
Runtime unhalted [s] STAT,1.1940,0.5960,0.5980,0.5970,
Clock [MHz] STAT,4389.3578,2194.6776,2194.6802,2194.6789,
CPI STAT,3.1489,1.5733,1.5756,1.5744,
Used cycles ratio [%] STAT,46.2428,23.1085,23.1343,23.1214,
Unused cycles ratio [%] STAT,153.7572,76.8657,76.8915,76.8786,
Avg stall duration [cycles] STAT,21.3135,10.6337,10.6798,10.6567,
STRUCT,Info,3,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,
CPU type:,Intel Coffeelake processor,,,,
CPU clock:,2.207793544 GHz,,,,
TABLE,Group 2 Raw,L3,5,,
Event,Counter,Core 0,Core 6,,
INSTR_RETIRED_ANY,FIXC0,823089608,840137970,,
CPU_CLK_UNHALTED_CORE,FIXC1,1300434937,1318417520,,
CPU_CLK_UNHALTED_REF,FIXC2,1308205224,1326294816,,
L2_LINES_IN_ALL,PMC0,75063727,76599032,,
L2_TRANS_L2_WB,PMC1,73546825,74933198,,
TABLE,Group 2 Raw STAT,L3,5,,
Event,Counter,Sum,Min,Max,Avg
INSTR_RETIRED_ANY STAT,FIXC0,1663227578,823089608,840137970,831613789
CPU_CLK_UNHALTED_CORE STAT,FIXC1,2618852457,1300434937,1318417520,1.309426e+09
CPU_CLK_UNHALTED_REF STAT,FIXC2,2634500040,1308205224,1326294816,1317250020
L2_LINES_IN_ALL STAT,PMC0,151662759,75063727,76599032,7.583138e+07
L2_TRANS_L2_WB STAT,PMC1,148480023,73546825,74933198,7.424001e+07
TABLE,Group 2 Metric,L3,10,,
Metric,Core 0,Core 6,,,
Runtime (RDTSC) [s],0.6995,0.6995,,,
Runtime unhalted [s],0.5890,0.5972,,,
Clock [MHz],2194.6800,2194.6807,,,
CPI,1.5799,1.5693,,,
L3 load bandwidth [MBytes/s],6867.7550,7008.2237,,,
L3 load data volume [GBytes],4.8041,4.9023,,,
L3 evict bandwidth [MBytes/s],6728.9701,6855.8126,,,
L3 evict data volume [GBytes],4.7070,4.7957,,,
L3 bandwidth [MBytes/s],13596.7252,13864.0363,,,
L3 data volume [GBytes],9.5111,9.6981,,,
TABLE,Group 2 Metric STAT,L3,10,,
Metric,Sum,Min,Max,Avg,
Runtime (RDTSC) [s] STAT,1.3990,0.6995,0.6995,0.6995,
Runtime unhalted [s] STAT,1.1862,0.5890,0.5972,0.5931,
Clock [MHz] STAT,4389.3607,2194.6800,2194.6807,2194.6803,
CPI STAT,3.1492,1.5693,1.5799,1.5746,
L3 load bandwidth [MBytes/s] STAT,13875.9787,6867.7550,7008.2237,6937.9893,
L3 load data volume [GBytes] STAT,9.7064,4.8041,4.9023,4.8532,
L3 evict bandwidth [MBytes/s] STAT,13584.7827,6728.9701,6855.8126,6792.3913,
L3 evict data volume [GBytes] STAT,9.5027,4.7070,4.7957,4.7514,
L3 bandwidth [MBytes/s] STAT,27460.7615,13596.7252,13864.0363,13730.3808,
L3 data volume [GBytes] STAT,19.2092,9.5111,9.6981,9.6046,
STRUCT,Info,3,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,
CPU type:,Intel Coffeelake processor,,,,
CPU clock:,2.207793544 GHz,,,,
TABLE,Group 3 Raw,DATA,5,,
Event,Counter,Core 0,Core 6,,
INSTR_RETIRED_ANY,FIXC0,825951348,840944572,,
CPU_CLK_UNHALTED_CORE,FIXC1,1301948952,1316420714,,
CPU_CLK_UNHALTED_REF,FIXC2,1309728836,1324287008,,
MEM_INST_RETIRED_ALL_LOADS,PMC0,300344763,305717349,,
MEM_INST_RETIRED_ALL_STORES,PMC1,300345858,305797941,,
TABLE,Group 3 Raw STAT,DATA,5,,
Event,Counter,Sum,Min,Max,Avg
INSTR_RETIRED_ANY STAT,FIXC0,1666895920,825951348,840944572,833447960
CPU_CLK_UNHALTED_CORE STAT,FIXC1,2618369666,1301948952,1316420714,1309184833
CPU_CLK_UNHALTED_REF STAT,FIXC2,2634015844,1309728836,1324287008,1317007922
MEM_INST_RETIRED_ALL_LOADS STAT,PMC0,606062112,300344763,305717349,303031056
MEM_INST_RETIRED_ALL_STORES STAT,PMC1,606143799,300345858,305797941,3.030719e+08
TABLE,Group 3 Metric,DATA,5,,
Metric,Core 0,Core 6,,,
Runtime (RDTSC) [s],0.6999,0.6999,,,
Runtime unhalted [s],0.5897,0.5963,,,
Clock [MHz],2194.6791,2194.6792,,,
CPI,1.5763,1.5654,,,
Load to store ratio,1.0000,0.9997,,,
TABLE,Group 3 Metric STAT,DATA,5,,
Metric,Sum,Min,Max,Avg,
Runtime (RDTSC) [s] STAT,1.3998,0.6999,0.6999,0.6999,
Runtime unhalted [s] STAT,1.1860,0.5897,0.5963,0.5930,
