STRUCT,Info,3,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,
CPU type:,Intel Coffeelake processor,,,,
CPU clock:,2.207970559 GHz,,,,
TABLE,Group 1 Raw,UOPS_RETIRE,7,,
Event,Counter,Core 0,Core 6,,
INSTR_RETIRED_ANY,FIXC0,10456509950,10541603005,,
CPU_CLK_UNHALTED_CORE,FIXC1,6826367351,6836509761,,
CPU_CLK_UNHALTED_REF,FIXC2,11880060740,11897984088,,
UOPS_RETIRED_USED_CYCLES,PMC0,3846493828,3857264731,,
UOPS_RETIRED_STALL_CYCLES,PMC1,2979916470,2979538141,,
CPU_CLOCK_UNHALTED_TOTAL_CYCLES,PMC2,6826410298,6836802872,,
UOPS_RETIRED_STALL_CYCLES,PMC3,1219100579,1245690180,,
TABLE,Group 1 Raw STAT,UOPS_RETIRE,7,,
Event,Counter,Sum,Min,Max,Avg
INSTR_RETIRED_ANY STAT,FIXC0,20998112955,10456509950,10541603005,1.049906e+10
CPU_CLK_UNHALTED_CORE STAT,FIXC1,13662877112,6826367351,6836509761,6831438556
CPU_CLK_UNHALTED_REF STAT,FIXC2,23778044828,11880060740,11897984088,11889022414
UOPS_RETIRED_USED_CYCLES STAT,PMC0,7703758559,3846493828,3857264731,3.851879e+09
UOPS_RETIRED_STALL_CYCLES STAT,PMC1,5959454611,2979538141,2979916470,2.979727e+09
CPU_CLOCK_UNHALTED_TOTAL_CYCLES STAT,PMC2,13663213170,6826410298,6836802872,6831606585
UOPS_RETIRED_STALL_CYCLES STAT,PMC3,2464790759,1219100579,1245690180,1.232395e+09
TABLE,Group 1 Metric,UOPS_RETIRE,7,,
Metric,Core 0,Core 6,,,
Runtime (RDTSC) [s],5.4970,5.4970,,,
Runtime unhalted [s],3.0917,3.0963,,,
Clock [MHz],1268.7156,1268.6865,,,
CPI,0.6528,0.6485,,,
Used cycles ratio [%],56.3472,56.4191,,,
Unused cycles ratio [%],43.6528,43.5809,,,
Avg stall duration [cycles],2.4444,2.3919,,,
TABLE,Group 1 Metric STAT,UOPS_RETIRE,7,,
Metric,Sum,Min,Max,Avg,
Runtime (RDTSC) [s] STAT,10.9940,5.4970,5.4970,5.4970,
Runtime unhalted [s] STAT,6.1880,3.0917,3.0963,3.0940,
Clock [MHz] STAT,2537.4021,1268.6865,1268.7156,1268.7011,
CPI STAT,1.3013,0.6485,0.6528,0.6506,
Used cycles ratio [%] STAT,112.7663,56.3472,56.4191,56.3832,
Unused cycles ratio [%] STAT,87.2337,43.5809,43.6528,43.6168,
Avg stall duration [cycles] STAT,4.8363,2.3919,2.4444,2.4181,
STRUCT,Info,3,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,
CPU type:,Intel Coffeelake processor,,,,
CPU clock:,2.207970559 GHz,,,,
TABLE,Group 2 Raw,L3,5,,
Event,Counter,Core 0,Core 6,,
INSTR_RETIRED_ANY,FIXC0,10478660102,10563064149,,
CPU_CLK_UNHALTED_CORE,FIXC1,6844539192,6850048103,,
CPU_CLK_UNHALTED_REF,FIXC2,11877006616,11886637268,,
L2_LINES_IN_ALL,PMC0,350209640,353435594,,
L2_TRANS_L2_WB,PMC1,348073623,351195975,,
TABLE,Group 2 Raw STAT,L3,5,,
Event,Counter,Sum,Min,Max,Avg
INSTR_RETIRED_ANY STAT,FIXC0,21041724251,10478660102,10563064149,1.052086e+10
CPU_CLK_UNHALTED_CORE STAT,FIXC1,13694587295,6844539192,6850048103,6.847294e+09
CPU_CLK_UNHALTED_REF STAT,FIXC2,23763643884,11877006616,11886637268,11881821942
L2_LINES_IN_ALL STAT,PMC0,703645234,350209640,353435594,351822617
L2_TRANS_L2_WB STAT,PMC1,699269598,348073623,351195975,349634799
TABLE,Group 2 Metric,L3,10,,
Metric,Core 0,Core 6,,,
Runtime (RDTSC) [s],5.4962,5.4962,,,
Runtime unhalted [s],3.0999,3.1024,,,
Clock [MHz],1272.4200,1272.4124,,,
CPI,0.6532,0.6485,,,
L3 load bandwidth [MBytes/s],4077.9991,4115.5636,,,
L3 load data volume [GBytes],22.4134,22.6199,,,
L3 evict bandwidth [MBytes/s],4053.1264,4089.4845,,,
L3 evict data volume [GBytes],22.2767,22.4765,,,
L3 bandwidth [MBytes/s],8131.1256,8205.0481,,,
L3 data volume [GBytes],44.6901,45.0964,,,
TABLE,Group 2 Metric STAT,L3,10,,
Metric,Sum,Min,Max,Avg,
Runtime (RDTSC) [s] STAT,10.9924,5.4962,5.4962,5.4962,
Runtime unhalted [s] STAT,6.2023,3.0999,3.1024,3.1011,
Clock [MHz] STAT,2544.8324,1272.4124,1272.4200,1272.4162,
CPI STAT,1.3017,0.6485,0.6532,0.6508,
L3 load bandwidth [MBytes/s] STAT,8193.5627,4077.9991,4115.5636,4096.7814,
L3 load data volume [GBytes] STAT,45.0333,22.4134,22.6199,22.5166,
L3 evict bandwidth [MBytes/s] STAT,8142.6109,4053.1264,4089.4845,4071.3054,
L3 evict data volume [GBytes] STAT,44.7532,22.2767,22.4765,22.3766,
L3 bandwidth [MBytes/s] STAT,16336.1737,8131.1256,8205.0481,8168.0868,
L3 data volume [GBytes] STAT,89.7865,44.6901,45.0964,44.8933,
STRUCT,Info,3,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,
CPU type:,Intel Coffeelake processor,,,,
CPU clock:,2.207970559 GHz,,,,
TABLE,Group 3 Raw,DATA,5,,
Event,Counter,Core 0,Core 6,,
INSTR_RETIRED_ANY,FIXC0,10460678049,10530857196,,
CPU_CLK_UNHALTED_CORE,FIXC1,6828885445,6833993295,,
CPU_CLK_UNHALTED_REF,FIXC2,11882237092,11891107272,,
MEM_INST_RETIRED_ALL_LOADS,PMC0,5578717243,5616443280,,
MEM_INST_RETIRED_ALL_STORES,PMC1,3296,2026,,
TABLE,Group 3 Raw STAT,DATA,5,,
Event,Counter,Sum,Min,Max,Avg
INSTR_RETIRED_ANY STAT,FIXC0,20991535245,10460678049,10530857196,1.049577e+10
CPU_CLK_UNHALTED_CORE STAT,FIXC1,13662878740,6828885445,6833993295,6831439370
CPU_CLK_UNHALTED_REF STAT,FIXC2,23773344364,11882237092,11891107272,11886672182
MEM_INST_RETIRED_ALL_LOADS STAT,PMC0,11195160523,5578717243,5616443280,5.597580e+09
MEM_INST_RETIRED_ALL_STORES STAT,PMC1,5322,2026,3296,2661
TABLE,Group 3 Metric,DATA,5,,
Metric,Core 0,Core 6,,,
Runtime (RDTSC) [s],5.4983,5.4983,,,
Runtime unhalted [s],3.0928,3.0951,,,
Clock [MHz],1268.9511,1268.9530,,,
CPI,0.6528,0.6489,,,
Load to store ratio,1.692572e+06,2.772183e+06,,,
TABLE,Group 3 Metric STAT,DATA,5,,
Metric,Sum,Min,Max,Avg,
Runtime (RDTSC) [s] STAT,10.9966,5.4983,5.4983,5.4983,
Runtime unhalted [s] STAT,6.1879,3.0928,3.0951,3.0939,
