STRUCT,Info,3,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,
CPU type:,Intel Coffeelake processor,,,,
CPU clock:,2.207982835 GHz,,,,
TABLE,Group 1 Raw,UOPS_RETIRE,7,,
Event,Counter,Core 0,Core 1,Core 2,
INSTR_RETIRED_ANY,FIXC0,6393872807,6330176857,6426156303,
CPU_CLK_UNHALTED_CORE,FIXC1,2198241511,2171889928,2198227918,
CPU_CLK_UNHALTED_REF,FIXC2,2212093356,2184877916,2211373272,
UOPS_RETIRED_USED_CYCLES,PMC0,1911194173,1890079066,1917259236,
UOPS_RETIRED_STALL_CYCLES,PMC1,287047338,281810862,280968682,
CPU_CLOCK_UNHALTED_TOTAL_CYCLES,PMC2,2198241511,2171889928,2198227918,
UOPS_RETIRED_STALL_CYCLES,PMC3,283834069,277289246,280173246,
TABLE,Group 1 Raw STAT,UOPS_RETIRE,7,,
Event,Counter,Sum,Min,Max,Avg
INSTR_RETIRED_ANY STAT,FIXC0,19150205967,6330176857,6426156303,6383401989
CPU_CLK_UNHALTED_CORE STAT,FIXC1,6568359357,2171889928,2198241511,2189453119
CPU_CLK_UNHALTED_REF STAT,FIXC2,6608344544,2184877916,2212093356,2.202782e+09
UOPS_RETIRED_USED_CYCLES STAT,PMC0,5718532475,1890079066,1917259236,1.906177e+09
UOPS_RETIRED_STALL_CYCLES STAT,PMC1,849826882,280968682,287047338,2.832756e+08
CPU_CLOCK_UNHALTED_TOTAL_CYCLES STAT,PMC2,6568359357,2171889928,2198241511,2189453119
UOPS_RETIRED_STALL_CYCLES STAT,PMC3,841296561,277289246,283834069,280432187
TABLE,Group 1 Metric,UOPS_RETIRE,7,,
Metric,Core 0,Core 1,Core 2,,
Runtime (RDTSC) [s],1.1003,1.1003,1.1003,,
Runtime unhalted [s],0.9956,0.9837,0.9956,,
Clock [MHz],2194.1567,2194.8575,2194.8576,,
CPI,0.3438,0.3431,0.3421,,
Used cycles ratio [%],86.9420,87.0246,87.2184,,
Unused cycles ratio [%],13.0580,12.9754,12.7816,,
Avg stall duration [cycles],1.0113,1.0163,1.0028,,
TABLE,Group 1 Metric STAT,UOPS_RETIRE,7,,
Metric,Sum,Min,Max,Avg,
Runtime (RDTSC) [s] STAT,3.3009,1.1003,1.1003,1.1003,
Runtime unhalted [s] STAT,2.9749,0.9837,0.9956,0.9916,
Clock [MHz] STAT,6583.8718,2194.1567,2194.8576,2194.6239,
CPI STAT,1.0290,0.3421,0.3438,0.3430,
Used cycles ratio [%] STAT,261.1850,86.9420,87.2184,87.0617,
Unused cycles ratio [%] STAT,38.8150,12.7816,13.0580,12.9383,
Avg stall duration [cycles] STAT,3.0304,1.0028,1.0163,1.0101,
STRUCT,Info,3,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,
CPU type:,Intel Coffeelake processor,,,,
CPU clock:,2.207982835 GHz,,,,
TABLE,Group 2 Raw,L3,5,,
Event,Counter,Core 0,Core 1,Core 2,
INSTR_RETIRED_ANY,FIXC0,6402143827,6426090122,6428464523,
CPU_CLK_UNHALTED_CORE,FIXC1,2194508597,2193988991,2196710085,
CPU_CLK_UNHALTED_REF,FIXC2,2207631356,2207108428,2209846072,
L2_LINES_IN_ALL,PMC0,1777,1285,504,
L2_TRANS_L2_WB,PMC1,166,164,28,
TABLE,Group 2 Raw STAT,L3,5,,
Event,Counter,Sum,Min,Max,Avg
INSTR_RETIRED_ANY STAT,FIXC0,19256698472,6402143827,6428464523,6.418899e+09
CPU_CLK_UNHALTED_CORE STAT,FIXC1,6585207673,2193988991,2196710085,2.195069e+09
CPU_CLK_UNHALTED_REF STAT,FIXC2,6624585856,2207108428,2209846072,2.208195e+09
L2_LINES_IN_ALL STAT,PMC0,3566,504,1777,1188.6667
L2_TRANS_L2_WB STAT,PMC1,358,28,166,119.3333
TABLE,Group 2 Metric,L3,10,,
Metric,Core 0,Core 1,Core 2,,
Runtime (RDTSC) [s],1.0990,1.0990,1.0990,,
Runtime unhalted [s],0.9939,0.9937,0.9949,,
Clock [MHz],2194.8580,2194.8582,2194.8579,,
CPI,0.3428,0.3414,0.3417,,
L3 load bandwidth [MBytes/s],0.1035,0.0748,0.0293,,
L3 load data volume [GBytes],0.0001,0.0001,3.225600e-05,,
L3 evict bandwidth [MBytes/s],0.0097,0.0096,0.0016,,
L3 evict data volume [GBytes],1.062400e-05,1.049600e-05,1.792000e-06,,
L3 bandwidth [MBytes/s],0.1131,0.0844,0.0310,,
L3 data volume [GBytes],0.0001,0.0001,3.404800e-05,,
TABLE,Group 2 Metric STAT,L3,10,,
Metric,Sum,Min,Max,Avg,
Runtime (RDTSC) [s] STAT,3.2970,1.0990,1.0990,1.0990,
Runtime unhalted [s] STAT,2.9825,0.9937,0.9949,0.9942,
Clock [MHz] STAT,6584.5741,2194.8579,2194.8582,2194.8580,
CPI STAT,1.0259,0.3414,0.3428,0.3420,
L3 load bandwidth [MBytes/s] STAT,0.2076,0.0293,0.1035,0.0692,
L3 load data volume [GBytes] STAT,0.0002,3.225600e-05,0.0001,0.0001,
L3 evict bandwidth [MBytes/s] STAT,0.0209,0.0016,0.0097,0.0070,
L3 evict data volume [GBytes] STAT,2.291200e-05,1.792000e-06,1.062400e-05,7.637333e-06,
L3 bandwidth [MBytes/s] STAT,0.2285,0.0310,0.1131,0.0762,
L3 data volume [GBytes] STAT,0.0002,3.404800e-05,0.0001,0.0001,
STRUCT,Info,3,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,
CPU type:,Intel Coffeelake processor,,,,
CPU clock:,2.207982835 GHz,,,,
TABLE,Group 3 Raw,DATA,5,,
Event,Counter,Core 0,Core 1,Core 2,
INSTR_RETIRED_ANY,FIXC0,6389533402,6360092706,6430221257,
CPU_CLK_UNHALTED_CORE,FIXC1,2195060093,2172039473,2197281871,
CPU_CLK_UNHALTED_REF,FIXC2,2208184644,2185027692,2210420520,
MEM_INST_RETIRED_ALL_LOADS,PMC0,2816544776,2803567324,2834480427,
MEM_INST_RETIRED_ALL_STORES,PMC1,112661808,112142719,113379215,
TABLE,Group 3 Raw STAT,DATA,5,,
Event,Counter,Sum,Min,Max,Avg
INSTR_RETIRED_ANY STAT,FIXC0,19179847365,6360092706,6430221257,6393282455
CPU_CLK_UNHALTED_CORE STAT,FIXC1,6564381437,2172039473,2197281871,2.188127e+09
CPU_CLK_UNHALTED_REF STAT,FIXC2,6603632856,2185027692,2210420520,2201210952
MEM_INST_RETIRED_ALL_LOADS STAT,PMC0,8454592527,2803567324,2834480427,2818197509
MEM_INST_RETIRED_ALL_STORES STAT,PMC1,338183742,112142719,113379215,112727914
TABLE,Group 3 Metric,DATA,5,,
Metric,Core 0,Core 1,Core 2,,
Runtime (RDTSC) [s],1.0991,1.0991,1.0991,,
Runtime unhalted [s],0.9941,0.9837,0.9952,,
Clock [MHz],2194.8595,2194.8582,2194.8587,,
