STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.208044757 GHz,
TABLE,Group 1 Raw,UOPS_RETIRE,7
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,20665748529
CPU_CLK_UNHALTED_CORE,FIXC1,7670440296
CPU_CLK_UNHALTED_REF,FIXC2,7717368940
UOPS_RETIRED_USED_CYCLES,PMC0,4335839706
UOPS_RETIRED_STALL_CYCLES,PMC1,3334601342
CPU_CLOCK_UNHALTED_TOTAL_CYCLES,PMC2,7670441048
UOPS_RETIRED_STALL_CYCLES,PMC3,799885415
TABLE,Group 1 Metric,UOPS_RETIRE,7
Metric,Core 0,
Runtime (RDTSC) [s],3.6000,
Runtime unhalted [s],3.4739,
Clock [MHz],2194.6178,
CPI,0.3712,
Used cycles ratio [%],56.5266,
Unused cycles ratio [%],43.4734,
Avg stall duration [cycles],4.1688,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.208044757 GHz,
TABLE,Group 2 Raw,L3,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,20674746529
CPU_CLK_UNHALTED_CORE,FIXC1,7667278737
CPU_CLK_UNHALTED_REF,FIXC2,7713133812
L2_LINES_IN_ALL,PMC0,518247762
L2_TRANS_L2_WB,PMC1,515661214
TABLE,Group 2 Metric,L3,10
Metric,Core 0,
Runtime (RDTSC) [s],3.5992,
Runtime unhalted [s],3.4724,
Clock [MHz],2194.9178,
CPI,0.3709,
L3 load bandwidth [MBytes/s],9215.3051,
L3 load data volume [GBytes],33.1679,
L3 evict bandwidth [MBytes/s],9169.3120,
L3 evict data volume [GBytes],33.0023,
L3 bandwidth [MBytes/s],18384.6171,
L3 data volume [GBytes],66.1702,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.208044757 GHz,
TABLE,Group 3 Raw,DATA,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,20671217366
CPU_CLK_UNHALTED_CORE,FIXC1,7667696517
CPU_CLK_UNHALTED_REF,FIXC2,7713573480
MEM_INST_RETIRED_ALL_LOADS,PMC0,8268452739
MEM_INST_RETIRED_ALL_STORES,PMC1,31826
TABLE,Group 3 Metric,DATA,5
Metric,Core 0,
Runtime (RDTSC) [s],3.5995,
Runtime unhalted [s],3.4726,
Clock [MHz],2194.9123,
CPI,0.3709,
Load to store ratio,259801.8205,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.208044757 GHz,
TABLE,Group 4 Raw,FLOPS_AVX,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,20673277407
CPU_CLK_UNHALTED_CORE,FIXC1,7667794954
CPU_CLK_UNHALTED_REF,FIXC2,7713681580
FP_ARITH_INST_RETIRED_256B_PACKED_SINGLE,PMC0,0
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC1,0
TABLE,Group 4 Metric,FLOPS_AVX,6
Metric,Core 0,
Runtime (RDTSC) [s],3.5996,
Runtime unhalted [s],3.4727,
Clock [MHz],2194.9097,
CPI,0.3709,
Packed SP MFLOP/s,0,
Packed DP MFLOP/s,0,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.208044757 GHz,
TABLE,Group 5 Raw,L2CACHE,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,20670227938
CPU_CLK_UNHALTED_CORE,FIXC1,7667582943
CPU_CLK_UNHALTED_REF,FIXC2,7713475868
L2_TRANS_ALL_REQUESTS,PMC0,2346573320
L2_RQSTS_MISS,PMC1,751532094
TABLE,Group 5 Metric,L2CACHE,7
Metric,Core 0,
Runtime (RDTSC) [s],3.5991,
Runtime unhalted [s],3.4726,
Clock [MHz],2194.9075,
CPI,0.3709,
L2 request rate,0.1135,
L2 miss rate,0.0364,
L2 miss ratio,0.3203,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.208044757 GHz,
TABLE,Group 6 Raw,CYCLE_ACTIVITY,7
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,20661589263
CPU_CLK_UNHALTED_CORE,FIXC1,7667506944
CPU_CLK_UNHALTED_REF,FIXC2,7713400244
CYCLE_ACTIVITY_CYCLES_L2_PENDING,PMC0,44216407
CYCLE_ACTIVITY_CYCLES_LDM_PENDING,PMC1,7665264098
CYCLE_ACTIVITY_CYCLES_L1D_PENDING,PMC2,1967715077
CYCLE_ACTIVITY_CYCLES_NO_EXECUTE,PMC3,698602518
TABLE,Group 6 Metric,CYCLE_ACTIVITY,8
Metric,Core 0,
Runtime (RDTSC) [s],3.5994,
Runtime unhalted [s],3.4725,
Clock [MHz],2194.9073,
CPI,0.3711,
Cycles without execution [%],9.1112,
Cycles without execution due to L1D [%],25.6630,
Cycles without execution due to L2 [%],0.5767,
Cycles without execution due to memory loads [%],99.9707,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.208044757 GHz,
TABLE,Group 7 Raw,TLB_INSTR,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,20669236566
CPU_CLK_UNHALTED_CORE,FIXC1,7667382997
CPU_CLK_UNHALTED_REF,FIXC2,7713266200
ITLB_MISSES_CAUSES_A_WALK,PMC0,2009
ITLB_MISSES_WALK_ACTIVE,PMC1,172233
TABLE,Group 7 Metric,TLB_INSTR,7
Metric,Core 0,
Runtime (RDTSC) [s],3.5994,
Runtime unhalted [s],3.4725,
Clock [MHz],2194.9100,
CPI,0.3710,
L1 ITLB misses,2009,
L1 ITLB miss rate,9.719759e-08,
L1 ITLB miss duration [Cyc],85.7307,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.208044757 GHz,
TABLE,Group 8 Raw,MEM,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,20671187590
CPU_CLK_UNHALTED_CORE,FIXC1,7667660662
CPU_CLK_UNHALTED_REF,FIXC2,7713542568
DRAM_READS,MBOX0C1,517816772
DRAM_WRITES,MBOX0C2,224541
TABLE,Group 8 Metric,MEM,10
Metric,Core 0,
Runtime (RDTSC) [s],3.5994,
Runtime unhalted [s],3.4726,
Clock [MHz],2194.9108,
CPI,0.3709,
Memory load bandwidth [MBytes/s],9207.1003,
Memory load data volume [GBytes],33.1403,
