STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.208024162 GHz,
TABLE,Group 1 Raw,UOPS_RETIRE,7
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,20765749010
CPU_CLK_UNHALTED_CORE,FIXC1,8465671804
CPU_CLK_UNHALTED_REF,FIXC2,11021066952
UOPS_RETIRED_USED_CYCLES,PMC0,5783827528
UOPS_RETIRED_STALL_CYCLES,PMC1,2681844276
CPU_CLOCK_UNHALTED_TOTAL_CYCLES,PMC2,8465671804
UOPS_RETIRED_STALL_CYCLES,PMC3,602941672
TABLE,Group 1 Metric,UOPS_RETIRE,7
Metric,Core 0,
Runtime (RDTSC) [s],5.1011,
Runtime unhalted [s],3.8340,
Clock [MHz],1696.0615,
CPI,0.4077,
Used cycles ratio [%],68.3210,
Unused cycles ratio [%],31.6790,
Avg stall duration [cycles],4.4479,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.208024162 GHz,
TABLE,Group 2 Raw,L3,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,20734837862
CPU_CLK_UNHALTED_CORE,FIXC1,8462512452
CPU_CLK_UNHALTED_REF,FIXC2,11016966052
L2_LINES_IN_ALL,PMC0,693120405
L2_TRANS_L2_WB,PMC1,689519203
TABLE,Group 2 Metric,L3,10
Metric,Core 0,
Runtime (RDTSC) [s],5.1005,
Runtime unhalted [s],3.8326,
Clock [MHz],1696.0597,
CPI,0.4081,
L3 load bandwidth [MBytes/s],8697.0992,
L3 load data volume [GBytes],44.3597,
L3 evict bandwidth [MBytes/s],8651.9122,
L3 evict data volume [GBytes],44.1292,
L3 bandwidth [MBytes/s],17349.0114,
L3 data volume [GBytes],88.4889,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.208024162 GHz,
TABLE,Group 3 Raw,DATA,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,20717885273
CPU_CLK_UNHALTED_CORE,FIXC1,8462723601
CPU_CLK_UNHALTED_REF,FIXC2,11017241592
MEM_INST_RETIRED_ALL_LOADS,PMC0,11049441187
MEM_INST_RETIRED_ALL_STORES,PMC1,45027
TABLE,Group 3 Metric,DATA,5
Metric,Core 0,
Runtime (RDTSC) [s],5.1006,
Runtime unhalted [s],3.8327,
Clock [MHz],1696.0596,
CPI,0.4085,
Load to store ratio,245395.8999,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.208024162 GHz,
TABLE,Group 4 Raw,FLOPS_AVX,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,20717305072
CPU_CLK_UNHALTED_CORE,FIXC1,8462765923
CPU_CLK_UNHALTED_REF,FIXC2,11017292192
FP_ARITH_INST_RETIRED_256B_PACKED_SINGLE,PMC0,0
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC1,0
TABLE,Group 4 Metric,FLOPS_AVX,6
Metric,Core 0,
Runtime (RDTSC) [s],5.1006,
Runtime unhalted [s],3.8327,
Clock [MHz],1696.0603,
CPI,0.4085,
Packed SP MFLOP/s,0,
Packed DP MFLOP/s,0,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.208024162 GHz,
TABLE,Group 5 Raw,L2CACHE,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,20723150475
CPU_CLK_UNHALTED_CORE,FIXC1,8462564747
CPU_CLK_UNHALTED_REF,FIXC2,11017015180
L2_TRANS_ALL_REQUESTS,PMC0,3160245245
L2_RQSTS_MISS,PMC1,1097610644
TABLE,Group 5 Metric,L2CACHE,7
Metric,Core 0,
Runtime (RDTSC) [s],5.1006,
Runtime unhalted [s],3.8326,
Clock [MHz],1696.0626,
CPI,0.4084,
L2 request rate,0.1525,
L2 miss rate,0.0530,
L2 miss ratio,0.3473,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.208024162 GHz,
TABLE,Group 6 Raw,CYCLE_ACTIVITY,7
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,20681548750
CPU_CLK_UNHALTED_CORE,FIXC1,8462461555
CPU_CLK_UNHALTED_REF,FIXC2,11016895580
CYCLE_ACTIVITY_CYCLES_L2_PENDING,PMC0,1028617381
CYCLE_ACTIVITY_CYCLES_LDM_PENDING,PMC1,8456964514
CYCLE_ACTIVITY_CYCLES_L1D_PENDING,PMC2,2873774456
CYCLE_ACTIVITY_CYCLES_NO_EXECUTE,PMC3,1259923407
TABLE,Group 6 Metric,CYCLE_ACTIVITY,8
Metric,Core 0,
Runtime (RDTSC) [s],5.1005,
Runtime unhalted [s],3.8326,
Clock [MHz],1696.0603,
CPI,0.4092,
Cycles without execution [%],14.8884,
Cycles without execution due to L1D [%],33.9591,
Cycles without execution due to L2 [%],12.1551,
Cycles without execution due to memory loads [%],99.9350,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.208024162 GHz,
TABLE,Group 7 Raw,TLB_INSTR,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,20712679077
CPU_CLK_UNHALTED_CORE,FIXC1,8462481779
CPU_CLK_UNHALTED_REF,FIXC2,11016924744
ITLB_MISSES_CAUSES_A_WALK,PMC0,2712
ITLB_MISSES_WALK_ACTIVE,PMC1,220759
TABLE,Group 7 Metric,TLB_INSTR,7
Metric,Core 0,
Runtime (RDTSC) [s],5.1005,
Runtime unhalted [s],3.8326,
Clock [MHz],1696.0599,
CPI,0.4086,
L1 ITLB misses,2712,
L1 ITLB miss rate,1.309343e-07,
L1 ITLB miss duration [Cyc],81.4008,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.208024162 GHz,
TABLE,Group 8 Raw,MEM,5
Event,Counter,Core 0
INSTR_RETIRED_ANY,FIXC0,20713758962
CPU_CLK_UNHALTED_CORE,FIXC1,8462603599
CPU_CLK_UNHALTED_REF,FIXC2,11017087676
DRAM_READS,MBOX0C1,691809242
DRAM_WRITES,MBOX0C2,254409
TABLE,Group 8 Metric,MEM,10
Metric,Core 0,
Runtime (RDTSC) [s],5.1005,
Runtime unhalted [s],3.8327,
Clock [MHz],1696.0592,
CPI,0.4085,
Memory load bandwidth [MBytes/s],8680.6399,
Memory load data volume [GBytes],44.2758,
