STRUCT,Info,3,,,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,,,
CPU type:,Intel Coffeelake processor,,,,,,
CPU clock:,2.208000483 GHz,,,,,,
TABLE,Group 1 Raw,UOPS_RETIRE,7,,,,
Event,Counter,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5
INSTR_RETIRED_ANY,FIXC0,3440296589,3429289860,3466939643,3407939885,3396088046,3441868547
CPU_CLK_UNHALTED_CORE,FIXC1,2400659301,2398316491,2427199375,2432544552,2437832214,2393184398
CPU_CLK_UNHALTED_REF,FIXC2,4427505336,4423184556,4476498832,4486311644,4496064196,4413720884
UOPS_RETIRED_USED_CYCLES,PMC0,721368411,717255472,725125242,712834203,709967506,719374126
UOPS_RETIRED_STALL_CYCLES,PMC1,1679290890,1681061019,1702074133,1719710349,1727864708,1673810272
CPU_CLOCK_UNHALTED_TOTAL_CYCLES,PMC2,2400659301,2398316491,2427199375,2432544552,2437832214,2393184398
UOPS_RETIRED_STALL_CYCLES,PMC3,123551778,122975101,124657834,122628110,121449360,123744927
TABLE,Group 1 Raw STAT,UOPS_RETIRE,7,,,,
Event,Counter,Sum,Min,Max,Avg,,
INSTR_RETIRED_ANY STAT,FIXC0,20582422570,3396088046,3466939643,3.430404e+09,,
CPU_CLK_UNHALTED_CORE STAT,FIXC1,14489736331,2393184398,2437832214,2.414956e+09,,
CPU_CLK_UNHALTED_REF STAT,FIXC2,26723285448,4413720884,4496064196,4453880908,,
UOPS_RETIRED_USED_CYCLES STAT,PMC0,4305924960,709967506,725125242,717654160,,
UOPS_RETIRED_STALL_CYCLES STAT,PMC1,10183811371,1673810272,1727864708,1.697302e+09,,
CPU_CLOCK_UNHALTED_TOTAL_CYCLES STAT,PMC2,14489736331,2393184398,2437832214,2.414956e+09,,
UOPS_RETIRED_STALL_CYCLES STAT,PMC3,739007110,121449360,124657834,1.231679e+08,,
TABLE,Group 1 Metric,UOPS_RETIRE,7,,,,
Metric,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5,
Runtime (RDTSC) [s],2.0922,2.0922,2.0922,2.0922,2.0922,2.0922,
Runtime unhalted [s],1.0873,1.0862,1.0993,1.1017,1.1041,1.0839,
Clock [MHz],1197.2107,1197.2107,1197.1984,1197.2105,1197.2104,1197.2103,
CPI,0.6978,0.6994,0.7001,0.7138,0.7178,0.6953,
Used cycles ratio [%],30.0488,29.9066,29.8750,29.3041,29.1229,30.0593,
Unused cycles ratio [%],69.9512,70.0934,70.1250,70.6959,70.8771,69.9407,
Avg stall duration [cycles],13.5918,13.6699,13.6540,14.0238,14.2270,13.5263,
TABLE,Group 1 Metric STAT,UOPS_RETIRE,7,,,,
Metric,Sum,Min,Max,Avg,,,
Runtime (RDTSC) [s] STAT,12.5532,2.0922,2.0922,2.0922,,,
Runtime unhalted [s] STAT,6.5625,1.0839,1.1041,1.0937,,,
Clock [MHz] STAT,7183.2510,1197.1984,1197.2107,1197.2085,,,
CPI STAT,4.2242,0.6953,0.7178,0.7040,,,
Used cycles ratio [%] STAT,178.3167,29.1229,30.0593,29.7195,,,
Unused cycles ratio [%] STAT,421.6833,69.9407,70.8771,70.2805,,,
Avg stall duration [cycles] STAT,82.6928,13.5263,14.2270,13.7821,,,
STRUCT,Info,3,,,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,,,
CPU type:,Intel Coffeelake processor,,,,,,
CPU clock:,2.208000483 GHz,,,,,,
TABLE,Group 2 Raw,L3,5,,,,
Event,Counter,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5
INSTR_RETIRED_ANY,FIXC0,3477555173,3471713549,3515987649,3442310919,3440690142,3492844737
CPU_CLK_UNHALTED_CORE,FIXC1,2404204274,2386012334,2415687183,2419721621,2423624061,2428279225
CPU_CLK_UNHALTED_REF,FIXC2,4434043960,4400492848,4455252904,4462664148,4469860756,4478445644
L2_LINES_IN_ALL,PMC0,87191507,87039870,88146764,86296340,86256763,87563242
L2_TRANS_L2_WB,PMC1,84847375,85345702,87106819,84716577,85356199,86580357
TABLE,Group 2 Raw STAT,L3,5,,,,
Event,Counter,Sum,Min,Max,Avg,,
INSTR_RETIRED_ANY STAT,FIXC0,20841102169,3440690142,3515987649,3.473517e+09,,
CPU_CLK_UNHALTED_CORE STAT,FIXC1,14477528698,2386012334,2428279225,2.412921e+09,,
CPU_CLK_UNHALTED_REF STAT,FIXC2,26700760260,4400492848,4478445644,4450126710,,
L2_LINES_IN_ALL STAT,PMC0,522494486,86256763,88146764,8.708241e+07,,
L2_TRANS_L2_WB STAT,PMC1,513953029,84716577,87106819,8.565884e+07,,
TABLE,Group 2 Metric,L3,10,,,,
Metric,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5,
Runtime (RDTSC) [s],2.0897,2.0897,2.0897,2.0897,2.0897,2.0897,
Runtime unhalted [s],1.0889,1.0806,1.0941,1.0959,1.0977,1.0998,
Clock [MHz],1197.2105,1197.2105,1197.2022,1197.2101,1197.2102,1197.2104,
CPI,0.6913,0.6873,0.6871,0.7029,0.7044,0.6952,
L3 load bandwidth [MBytes/s],2670.4109,2665.7667,2699.6675,2642.9947,2641.7825,2681.7960,
L3 load data volume [GBytes],5.5803,5.5706,5.6414,5.5230,5.5204,5.6040,
L3 evict bandwidth [MBytes/s],2598.6173,2613.8795,2667.8172,2594.6113,2614.2010,2651.6932,
L3 evict data volume [GBytes],5.4302,5.4621,5.5748,5.4219,5.4628,5.5411,
L3 bandwidth [MBytes/s],5269.0282,5279.6463,5367.4847,5237.6060,5255.9836,5333.4893,
L3 data volume [GBytes],11.0105,11.0327,11.2162,10.9448,10.9832,11.1452,
TABLE,Group 2 Metric STAT,L3,10,,,,
Metric,Sum,Min,Max,Avg,,,
Runtime (RDTSC) [s] STAT,12.5382,2.0897,2.0897,2.0897,,,
Runtime unhalted [s] STAT,6.5570,1.0806,1.0998,1.0928,,,
Clock [MHz] STAT,7183.2539,1197.2022,1197.2105,1197.2090,,,
CPI STAT,4.1682,0.6871,0.7044,0.6947,,,
L3 load bandwidth [MBytes/s] STAT,16002.4183,2641.7825,2699.6675,2667.0697,,,
L3 load data volume [GBytes] STAT,33.4397,5.5204,5.6414,5.5733,,,
L3 evict bandwidth [MBytes/s] STAT,15740.8195,2594.6113,2667.8172,2623.4699,,,
L3 evict data volume [GBytes] STAT,32.8929,5.4219,5.5748,5.4822,,,
L3 bandwidth [MBytes/s] STAT,31743.2381,5237.6060,5367.4847,5290.5397,,,
L3 data volume [GBytes] STAT,66.3326,10.9448,11.2162,11.0554,,,
STRUCT,Info,3,,,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,,,
CPU type:,Intel Coffeelake processor,,,,,,
CPU clock:,2.208000483 GHz,,,,,,
TABLE,Group 3 Raw,DATA,5,,,,
Event,Counter,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5
