STRUCT,Info,3,,,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,,,
CPU type:,Intel Coffeelake processor,,,,,,
CPU clock:,2.207635754 GHz,,,,,,
TABLE,Group 1 Raw,UOPS_RETIRE,7,,,,
Event,Counter,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5
INSTR_RETIRED_ANY,FIXC0,680822612,688639985,687404631,691589108,692543464,694214106
CPU_CLK_UNHALTED_CORE,FIXC1,201555808,204994533,202382492,202932084,203408011,203930870
CPU_CLK_UNHALTED_REF,FIXC2,446071660,453679416,447899608,449115296,450168420,451325320
UOPS_RETIRED_USED_CYCLES,PMC0,182847186,185147864,184404117,185425926,185710354,186185258
UOPS_RETIRED_STALL_CYCLES,PMC1,18708622,19846669,17978375,17506158,17697657,17745612
CPU_CLOCK_UNHALTED_TOTAL_CYCLES,PMC2,201555808,204994533,202382492,202932084,203408011,203930870
UOPS_RETIRED_STALL_CYCLES,PMC3,6267010,5967650,5937042,5565029,5655907,5672170
TABLE,Group 1 Raw STAT,UOPS_RETIRE,7,,,,
Event,Counter,Sum,Min,Max,Avg,,
INSTR_RETIRED_ANY STAT,FIXC0,4135213906,680822612,694214106,6.892023e+08,,
CPU_CLK_UNHALTED_CORE STAT,FIXC1,1219203798,201555808,204994533,203200633,,
CPU_CLK_UNHALTED_REF STAT,FIXC2,2698259720,446071660,453679416,4.497100e+08,,
UOPS_RETIRED_USED_CYCLES STAT,PMC0,1109720705,182847186,186185258,1.849535e+08,,
UOPS_RETIRED_STALL_CYCLES STAT,PMC1,109483093,17506158,19846669,1.824718e+07,,
CPU_CLOCK_UNHALTED_TOTAL_CYCLES STAT,PMC2,1219203798,201555808,204994533,203200633,,
UOPS_RETIRED_STALL_CYCLES STAT,PMC3,35064808,5565029,6267010,5.844135e+06,,
TABLE,Group 1 Metric,UOPS_RETIRE,7,,,,
Metric,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5,
Runtime (RDTSC) [s],0.3003,0.3003,0.3003,0.3003,0.3003,0.3003,
Runtime unhalted [s],0.0913,0.0929,0.0917,0.0919,0.0921,0.0924,
Clock [MHz],997.5119,997.5177,997.5156,997.5170,997.5173,997.5179,
CPI,0.2960,0.2977,0.2944,0.2934,0.2937,0.2938,
Used cycles ratio [%],90.7179,90.3184,91.1166,91.3734,91.2994,91.2982,
Unused cycles ratio [%],9.2821,9.6816,8.8834,8.6266,8.7006,8.7018,
Avg stall duration [cycles],2.9853,3.3257,3.0282,3.1457,3.1291,3.1285,
TABLE,Group 1 Metric STAT,UOPS_RETIRE,7,,,,
Metric,Sum,Min,Max,Avg,,,
Runtime (RDTSC) [s] STAT,1.8018,0.3003,0.3003,0.3003,,,
Runtime unhalted [s] STAT,0.5523,0.0913,0.0929,0.0921,,,
Clock [MHz] STAT,5985.0974,997.5119,997.5179,997.5162,,,
CPI STAT,1.7690,0.2934,0.2977,0.2948,,,
Used cycles ratio [%] STAT,546.1239,90.3184,91.3734,91.0206,,,
Unused cycles ratio [%] STAT,53.8761,8.6266,9.6816,8.9793,,,
Avg stall duration [cycles] STAT,18.7425,2.9853,3.3257,3.1237,,,
STRUCT,Info,3,,,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,,,
CPU type:,Intel Coffeelake processor,,,,,,
CPU clock:,2.207635754 GHz,,,,,,
TABLE,Group 2 Raw,L3,5,,,,
Event,Counter,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5
INSTR_RETIRED_ANY,FIXC0,679191949,679732008,686278889,687274667,689159215,688913037
CPU_CLK_UNHALTED_CORE,FIXC1,200552492,200882060,201283331,201645852,202126747,202352724
CPU_CLK_UNHALTED_REF,FIXC2,443851332,444580248,445467404,446269644,447333164,447833460
L2_LINES_IN_ALL,PMC0,2178,340,214,256,3499,359
L2_TRANS_L2_WB,PMC1,254,37,21,9,65,39
TABLE,Group 2 Raw STAT,L3,5,,,,
Event,Counter,Sum,Min,Max,Avg,,
INSTR_RETIRED_ANY STAT,FIXC0,4110549765,679191949,689159215,6.850916e+08,,
CPU_CLK_UNHALTED_CORE STAT,FIXC1,1208843206,200552492,202352724,2.014739e+08,,
CPU_CLK_UNHALTED_REF STAT,FIXC2,2675335252,443851332,447833460,4.458892e+08,,
L2_LINES_IN_ALL STAT,PMC0,6846,214,3499,1141,,
L2_TRANS_L2_WB STAT,PMC1,425,9,254,70.8333,,
TABLE,Group 2 Metric,L3,10,,,,
Metric,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5,
Runtime (RDTSC) [s],0.2974,0.2974,0.2974,0.2974,0.2974,0.2974,
Runtime unhalted [s],0.0908,0.0910,0.0912,0.0913,0.0916,0.0917,
Clock [MHz],997.5116,997.5126,997.5147,997.5148,997.5165,997.5161,
CPI,0.2953,0.2955,0.2933,0.2934,0.2933,0.2937,
L3 load bandwidth [MBytes/s],0.4687,0.0732,0.0461,0.0551,0.7530,0.0773,
L3 load data volume [GBytes],0.0001,2.176000e-05,1.369600e-05,1.638400e-05,0.0002,2.297600e-05,
L3 evict bandwidth [MBytes/s],0.0547,0.0080,0.0045,0.0019,0.0140,0.0084,
L3 evict data volume [GBytes],1.625600e-05,2.368000e-06,1.344000e-06,5.760000e-07,4.160000e-06,2.496000e-06,
L3 bandwidth [MBytes/s],0.5234,0.0811,0.0506,0.0570,0.7670,0.0857,
L3 data volume [GBytes],0.0002,2.412800e-05,1.504000e-05,1.696000e-05,0.0002,2.547200e-05,
TABLE,Group 2 Metric STAT,L3,10,,,,
Metric,Sum,Min,Max,Avg,,,
Runtime (RDTSC) [s] STAT,1.7844,0.2974,0.2974,0.2974,,,
Runtime unhalted [s] STAT,0.5476,0.0908,0.0917,0.0913,,,
Clock [MHz] STAT,5985.0863,997.5116,997.5165,997.5144,,,
CPI STAT,1.7645,0.2933,0.2955,0.2941,,,
L3 load bandwidth [MBytes/s] STAT,1.4734,0.0461,0.7530,0.2456,,,
L3 load data volume [GBytes] STAT,0.0004,1.369600e-05,0.0002,0.0001,,,
L3 evict bandwidth [MBytes/s] STAT,0.0915,0.0019,0.0547,0.0153,,,
L3 evict data volume [GBytes] STAT,2.720000e-05,5.760000e-07,1.625600e-05,4.533333e-06,,,
L3 bandwidth [MBytes/s] STAT,1.5648,0.0506,0.7670,0.2608,,,
L3 data volume [GBytes] STAT,0.0005,1.504000e-05,0.0002,0.0001,,,
STRUCT,Info,3,,,,,
CPU name:,Intel(R) Core(TM) i7-8750H CPU @ 2.20GHz,,,,,,
CPU type:,Intel Coffeelake processor,,,,,,
CPU clock:,2.207635754 GHz,,,,,,
TABLE,Group 3 Raw,DATA,5,,,,
Event,Counter,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5
INSTR_RETIRED_ANY,FIXC0,680394322,683812245,685231160,688777586,690432153,689943380
CPU_CLK_UNHALTED_CORE,FIXC1,200921472,201287018,201704454,202087570,202607550,202759876
